County,Agency,Sworn,Reserve,Dispatcher,Total
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,38,38
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,25,0,1,26
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,40,0,0,40
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,12,0,0,12
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,832,0,0,832
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0,0,204,204
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2247,31,0,2278
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,49,0,11,60
SAN JOAQUIN COUNTY,ESCALON PD,9,13,0,22
SAN JOAQUIN COUNTY,LODI PD,63,4,18,85
SAN JOAQUIN COUNTY,MANTECA PD,65,7,12,84
SAN JOAQUIN COUNTY,RIPON PD,23,1,5,29
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,34,0,0,34
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,320,4,32,356
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,11,1,7,19
SAN JOAQUIN COUNTY,STOCKTON PD,440,35,52,527
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,32,1,6,39
SAN JOAQUIN COUNTY,TRACY PD,87,1,15,103
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,21,2,0,23
SAN LUIS OBISPO COUNTY,ATASCADERO PD,29,0,7,36
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,22,0,8,30
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,7,0,0,7
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,16,1,7,24
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,0,17
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,32,3,8,43
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,23,1,7,31
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,15,0,0,15
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,298,10,22,330
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,56,2,14,72
SAN MATEO COUNTY,ATHERTON PD,20,4,10,34
SAN MATEO COUNTY,BELMONT PD,30,0,8,38
SAN MATEO COUNTY,BRISBANE PD,15,0,0,15
SAN MATEO COUNTY,BROADMOOR PD,11,18,0,29
SAN MATEO COUNTY,BURLINGAME PD,35,0,15,50
SAN MATEO COUNTY,COLMA PD,19,1,5,25
SAN MATEO COUNTY,DALY CITY PD,99,0,1,100
SAN MATEO COUNTY,EAST PALO ALTO PD,35,0,0,35
SAN MATEO COUNTY,FOSTER CITY PD,35,3,10,48
SAN MATEO COUNTY,HILLSBOROUGH PD,27,1,6,34
SAN MATEO COUNTY,MENLO PARK PD,44,4,14,62
SAN MATEO COUNTY,PACIFICA PD,32,5,0,37
SAN MATEO COUNTY,REDWOOD CITY PD,87,6,21,114
SAN MATEO COUNTY,SAN BRUNO PD,45,6,8,59
SAN MATEO COUNTY,SAN MATEO CO CORONER,8,0,0,8
SAN MATEO COUNTY,SAN MATEO CO DA,17,0,0,17
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,71,71
SAN MATEO COUNTY,SAN MATEO CO SD,331,44,0,375
SAN MATEO COUNTY,SAN MATEO PD,109,5,17,131
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,74,6,16,96
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,3,1,1,5
SANTA BARBARA COUNTY,GUADALUPE PD,13,1,0,14
SANTA BARBARA COUNTY,LOMPOC PD,44,0,9,53
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,13,0,0,13
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,444,38,32,514
SANTA BARBARA COUNTY,SANTA BARBARA PD,134,11,19,164
SANTA BARBARA COUNTY,SANTA MARIA PD,121,1,18,140
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,40,0,7,47
SANTA CLARA COUNTY,CAMPBELL PD,44,9,12,65
SANTA CLARA COUNTY,CSU SAN JOSE PD,30,1,7,38
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,13,1,0,14
SANTA CLARA COUNTY,GILROY PD,61,5,11,77
SANTA CLARA COUNTY,LOS ALTOS PD,30,2,12,44
SANTA CLARA COUNTY,LOS GATOS PD,37,6,8,51
SANTA CLARA COUNTY,MILPITAS PD,77,0,13,90
SANTA CLARA COUNTY,MORGAN HILL PD,36,3,10,49
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,88,13,14,115
SANTA CLARA COUNTY,PALO ALTO PD,78,6,21,105
SANTA CLARA COUNTY,SAN JOSE PD,979,90,151,1220
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,7,5,0,12
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,74,74
SANTA CLARA COUNTY,SANTA CLARA CO DA,83,0,0,83
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,1,0,0,1
SANTA CLARA COUNTY,SANTA CLARA CO SD,1162,63,0,1225
SANTA CLARA COUNTY,SANTA CLARA PD,146,163,25,334
SANTA CLARA COUNTY,SUNNYVALE DPS,198,0,22,220
SANTA CLARA COUNTY,WEST VALLEY CCD PD,8,1,0,9
SANTA CRUZ COUNTY,CAPITOLA PD,20,2,0,22
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,14,0,0,14
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,141,9,0,150
SANTA CRUZ COUNTY,SANTA CRUZ PD,83,1,0,84
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,20,6,8,34
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,19,0,11,30
SANTA CRUZ COUNTY,WATSONVILLE PD,67,1,0,68
SHASTA COUNTY,ANDERSON PD,21,1,0,22
SHASTA COUNTY,REDDING PD,100,1,0,101
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,39,39
SHASTA COUNTY,SHASTA CO DA,11,0,0,11
SHASTA COUNTY,SHASTA CO MARSHAL,21,0,2,23
SHASTA COUNTY,SHASTA CO SD,125,6,0,131
SIERRA COUNTY,SIERRA CO SHERIFF'S OFFICE,9,1,0,10
SISKIYOU COUNTY,ETNA PD,2,4,0,6
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,5,0,0,5
SISKIYOU COUNTY,MOUNT SHASTA PD,8,2,3,13
SISKIYOU COUNTY,SISKIYOU CO DA,3,0,0,3
SISKIYOU COUNTY,SISKIYOU CO SD,63,7,12,82
SISKIYOU COUNTY,TULELAKE PD,2,0,0,2
SISKIYOU COUNTY,WEED PD,9,2,5,16
SISKIYOU COUNTY,YREKA PD,15,0,4,19
SOLANO COUNTY,BENICIA PD,32,2,15,49
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,10,0,0,10
SOLANO COUNTY,DIXON PD,25,0,0,25
SOLANO COUNTY,FAIRFIELD PD,113,0,19,132
SOLANO COUNTY,RIO VISTA PD,9,2,0,11
SOLANO COUNTY,SOLANO CO DA,11,0,0,11
SOLANO COUNTY,SOLANO CO SD,157,11,19,187
SOLANO COUNTY,SOLANO CO SPECIAL INV BUREAU,8,0,0,8
SOLANO COUNTY,SUISUN CITY PD,24,3,9,36
SOLANO COUNTY,VACAVILLE PD,106,3,17,126
SOLANO COUNTY,VALLEJO PD,108,3,21,132
SONOMA COUNTY,CLOVERDALE PD,13,1,7,21
SONOMA COUNTY,COTATI PD,12,0,6,18
SONOMA COUNTY,CSU SONOMA PD,14,0,3,17
SONOMA COUNTY,HEALDSBURG PD,18,0,7,25
SONOMA COUNTY,PETALUMA PD,61,0,13,74
SONOMA COUNTY,ROHNERT PARK DPS,61,0,12,73
SONOMA COUNTY,SANTA ROSA PD,166,0,27,193
SONOMA COUNTY,SEBASTOPOL PD,14,7,7,28
SONOMA COUNTY,SONOMA CO DA,12,0,0,12
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,13,0,6,19
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,440,1,25,466
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1,0,0,1
STANISLAUS COUNTY,CERES DPS,45,2,10,57
STANISLAUS COUNTY,CSU STANISLAUS DPS,11,0,2,13
STANISLAUS COUNTY,MODESTO PD,201,13,0,214
STANISLAUS COUNTY,NEWMAN PD,11,5,0,16
STANISLAUS COUNTY,OAKDALE PD,21,6,10,37
STANISLAUS COUNTY,STANISLAUS CO DA,16,0,0,16
STANISLAUS COUNTY,STANISLAUS CO SD,504,34,1,539
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,48,49
STANISLAUS COUNTY,TURLOCK PD,74,0,12,86
SUTTER COUNTY,SUTTER CO DA,5,0,0,5
SUTTER COUNTY,SUTTER CO SD,104,20,12,136
SUTTER COUNTY,YUBA CITY PD,60,4,11,75
SUTTER COUNTY,CORNING PD,12,0,7,19
SUTTER COUNTY,RED BLUFF PD,26,0,7,33
SUTTER COUNTY,TEHAMA CO DA,7,0,0,7
SUTTER COUNTY,TEHAMA CO SD,82,7,8,97
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,3,0,0,3
TRINITY COUNTY,TRINITY COUNTY SD,19,6,0,25
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,6,2,0,8
TULARE COUNTY,DINUBA PD,34,4,6,44
TULARE COUNTY,EXETER PD,18,4,1,23
TULARE COUNTY,FARMERSVILLE PD,11,0,1,12
TULARE COUNTY,LINDSAY DPS,15,4,4,23
TULARE COUNTY,PORTERVILLE PD,56,4,13,73
TULARE COUNTY,TULARE CO DA,37,0,0,37
TULARE COUNTY,TULARE CO SD,528,27,22,577
TULARE COUNTY,TULARE PD,67,0,13,80
TULARE COUNTY,VISALIA PD,144,1,24,169
TULARE COUNTY,WOODLAKE PD,10,2,0,12
TUOLUMNE COUNTY,SONORA PD,9,0,7,16
TUOLUMNE COUNTY,TUOLUMNE CO DA,2,0,0,2
TUOLUMNE COUNTY,TUOLUMNE CO SD,100,7,14,121
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,14,0,6,20
VENTURA COUNTY,OXNARD PD,227,8,19,254
VENTURA COUNTY,PORT HUENEME PD,22,4,5,31
VENTURA COUNTY,SANTA PAULA PD,28,15,6,49
VENTURA COUNTY,SIMI VALLEY PD,114,0,18,132
VENTURA COUNTY,VENTURA CO CCD PD,14,0,0,14
VENTURA COUNTY,VENTURA CO DA,49,0,0,49
VENTURA COUNTY,VENTURA CO SD,734,13,37,784
VENTURA COUNTY,VENTURA PD,130,0,13,143
YOLO COUNTY,DAVIS PD,57,1,14,72
YOLO COUNTY,UC DAVIS PD,46,0,10,56
YOLO COUNTY,WEST SACRAMENTO PD,74,3,0,77
YOLO COUNTY,WINTERS PD,11,3,0,14
YOLO COUNTY,WOODLAND PD,64,0,0,64
YOLO COUNTY,YOLO CO COMM EMER,0,0,33,33
YOLO COUNTY,YOLO CO DA,13,0,0,13
YOLO COUNTY,YOLO CO SD,84,6,0,90
YUBA COUNTY,MARYSVILLE PD,15,11,10,36
YUBA COUNTY,WHEATLAND PD,7,4,0,11
YUBA COUNTY,YUBA CO DA,2,0,0,2
YUBA COUNTY,YUBA CO SD,114,24,9,147
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,4,0,0,4
YUBA COUNTY,** GRAND TOTAL,83646,4431,7983,96060
