County,Agency,Sworn,Reserve,Dispatcher,Total
SAN DIEGO COUNTY,"SAN DIEGO HARBOR PD, PORT OF",129,0,15,144
SAN DIEGO COUNTY,SAN DIEGO PD,1840,12,163,2015
SAN DIEGO COUNTY,SOUTHWESTERN CCD PD,8,0,4,12
SAN DIEGO COUNTY,UC SAN DIEGO PD,35,0,10,45
SAN FRANCISCO COUNTY,CSU SAN FRANCISCO PD,20,0,5,25
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,32,32
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,19,0,1,20
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,37,0,0,37
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,16,0,0,16
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SO,813,0,0,813
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,1,0,196,197
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2140,28,0,2168
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,51,0,10,61
SAN JOAQUIN COUNTY,ESCALON PD,12,11,0,23
SAN JOAQUIN COUNTY,LODI PD,70,6,16,92
SAN JOAQUIN COUNTY,MANTECA PD,71,2,13,86
SAN JOAQUIN COUNTY,PORT OF STOCKTON PD,16,0,0,16
SAN JOAQUIN COUNTY,RIPON PD,21,0,6,27
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,38,0,0,38
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SO,310,3,25,338
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,14,1,5,20
SAN JOAQUIN COUNTY,STOCKTON PD,425,32,56,513
SAN JOAQUIN COUNTY,STOCKTON USD DEPT PUB SAFETY,30,1,9,40
SAN JOAQUIN COUNTY,TRACY PD,93,1,15,109
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,23,1,0,24
SAN LUIS OBISPO COUNTY,ATASCADERO PD,27,0,4,31
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,17,0,5,22
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,6,0,0,6
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,20,1,4,25
SAN LUIS OBISPO COUNTY,MORRO BAY PD,18,0,0,18
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,39,2,9,50
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,21,0,8,29
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,16,0,0,16
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SO,310,12,22,344
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,53,3,13,69
SAN MATEO COUNTY,ATHERTON PD,22,4,11,37
SAN MATEO COUNTY,BELMONT PD,31,0,11,42
SAN MATEO COUNTY,BRISBANE PD,14,0,0,14
SAN MATEO COUNTY,BROADMOOR PD,9,10,0,19
SAN MATEO COUNTY,BURLINGAME PD,38,0,15,53
SAN MATEO COUNTY,COLMA PD,17,1,5,23
SAN MATEO COUNTY,DALY CITY PD,91,0,1,92
SAN MATEO COUNTY,EAST PALO ALTO PD,37,0,0,37
SAN MATEO COUNTY,FOSTER CITY PD,36,3,8,47
SAN MATEO COUNTY,HILLSBOROUGH PD,27,1,6,34
SAN MATEO COUNTY,MENLO PARK PD,42,2,13,57
SAN MATEO COUNTY,PACIFICA PD,31,5,0,36
SAN MATEO COUNTY,REDWOOD CITY PD,82,3,17,102
SAN MATEO COUNTY,SAN BRUNO PD,41,3,12,56
SAN MATEO COUNTY,SAN MATEO CO CORONER,9,0,0,9
SAN MATEO COUNTY,SAN MATEO CO DA,17,0,0,17
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,67,67
SAN MATEO COUNTY,SAN MATEO CO SHERIFF'S OFFICE,310,37,0,347
SAN MATEO COUNTY,SAN MATEO PD,100,3,14,117
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,80,5,18,103
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,6,2,2,10
SANTA BARBARA COUNTY,GUADALUPE PD,14,1,0,15
SANTA BARBARA COUNTY,LOMPOC PD,40,0,11,51
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,13,0,0,13
SANTA BARBARA COUNTY,SANTA BARBARA CO SO,495,43,34,572
SANTA BARBARA COUNTY,SANTA BARBARA PD,120,12,12,144
SANTA BARBARA COUNTY,SANTA MARIA PD,126,0,20,146
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,34,0,6,40
SANTA CLARA COUNTY,CAMPBELL PD,45,12,14,71
SANTA CLARA COUNTY,CSU SAN JOSE PD,22,0,7,29
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,9,0,0,9
SANTA CLARA COUNTY,GILROY PD,60,4,10,74
SANTA CLARA COUNTY,LOS ALTOS PD,32,1,12,45
SANTA CLARA COUNTY,LOS GATOS PD,37,5,7,49
SANTA CLARA COUNTY,MILPITAS PD,86,1,14,101
SANTA CLARA COUNTY,MORGAN HILL PD,40,3,10,53
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,86,11,17,114
SANTA CLARA COUNTY,PALO ALTO PD,77,7,17,101
SANTA CLARA COUNTY,SAN JOSE PD,1086,104,153,1343
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,7,2,0,9
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,87,87
SANTA CLARA COUNTY,SANTA CLARA CO DA,83,0,0,83
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,1,0,0,1
SANTA CLARA COUNTY,SANTA CLARA CO SO,1286,49,0,1335
SANTA CLARA COUNTY,SANTA CLARA PD,136,176,22,334
SANTA CLARA COUNTY,SUNNYVALE DPS,200,0,22,222
SANTA CLARA COUNTY,WEST VALLEY CCD PD,9,2,0,11
SANTA CRUZ COUNTY,CAPITOLA PD,19,2,0,21
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,19,0,0,19
SANTA CRUZ COUNTY,SANTA CRUZ CO SO,152,16,0,168
SANTA CRUZ COUNTY,SANTA CRUZ PD,81,0,0,81
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,15,6,6,27
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,23,0,11,34
SANTA CRUZ COUNTY,WATSONVILLE PD,68,0,0,68
SHASTA COUNTY,ANDERSON PD,20,1,0,21
SHASTA COUNTY,REDDING PD,101,1,0,102
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,40,40
SHASTA COUNTY,SHASTA CO DA,10,0,0,10
SHASTA COUNTY,SHASTA CO MARSHAL,20,0,1,21
SHASTA COUNTY,SHASTA CO SO,123,6,0,129
SIERRA COUNTY,SIERRA CO SHERIFF'S OFFICE,9,2,6,17
SISKIYOU COUNTY,ETNA PD,5,2,0,7
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,3,0,0,3
SISKIYOU COUNTY,MOUNT SHASTA PD,7,1,6,14
SISKIYOU COUNTY,SISKIYOU CO DA,3,0,0,3
SISKIYOU COUNTY,SISKIYOU CO SD,74,10,10,94
SISKIYOU COUNTY,TULELAKE PD,3,0,0,3
SISKIYOU COUNTY,WEED PD,7,1,4,12
SISKIYOU COUNTY,YREKA PD,13,0,9,22
SOLANO COUNTY,BENICIA PD,31,2,13,46
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,7,0,0,7
SOLANO COUNTY,DIXON PD,29,0,0,29
SOLANO COUNTY,FAIRFIELD PD,114,0,24,138
SOLANO COUNTY,SOLANO CO DA,11,0,0,11
SOLANO COUNTY,SOLANO CO SO,172,11,20,203
SOLANO COUNTY,SOLANO CO SPECIAL INV BUREAU,7,0,0,7
SOLANO COUNTY,SUISUN CITY PD,23,2,9,34
SOLANO COUNTY,VACAVILLE PD,107,2,19,128
SOLANO COUNTY,VALLEJO PD,104,2,20,126
SONOMA COUNTY,CLOVERDALE PD,13,1,7,21
SONOMA COUNTY,COTATI PD,12,1,6,19
SONOMA COUNTY,CSU SONOMA PD,12,0,2,14
SONOMA COUNTY,HEALDSBURG PD,15,0,7,22
SONOMA COUNTY,PETALUMA PD,65,0,15,80
SONOMA COUNTY,ROHNERT PARK DPS,68,0,15,83
SONOMA COUNTY,SANTA ROSA PD,163,0,27,190
SONOMA COUNTY,SEBASTOPOL PD,13,3,6,22
SONOMA COUNTY,SONOMA CO DA,12,0,0,12
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",5,0,0,5
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,9,0,3,12
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,418,0,27,445
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1,0,0,1
STANISLAUS COUNTY,CERES DPS,49,3,11,63
STANISLAUS COUNTY,CSU STANISLAUS DPS,12,0,2,14
STANISLAUS COUNTY,MODESTO PD,194,9,0,203
STANISLAUS COUNTY,NEWMAN PD,13,4,0,17
STANISLAUS COUNTY,OAKDALE PD,20,3,10,33
STANISLAUS COUNTY,STANISLAUS CO DA,20,0,0,20
STANISLAUS COUNTY,STANISLAUS CO SD,520,30,1,551
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,45,46
STANISLAUS COUNTY,TURLOCK PD,75,0,15,90
SUTTER COUNTY,SUTTER CO DA,4,0,0,4
SUTTER COUNTY,SUTTER CO HEALTH & HUMAN SVCS,3,0,0,3
SUTTER COUNTY,SUTTER CO SO,102,10,9,121
SUTTER COUNTY,YUBA CITY PD,62,3,8,73
SUTTER COUNTY,CORNING PD,13,0,4,17
SUTTER COUNTY,RED BLUFF PD,24,3,9,36
SUTTER COUNTY,TEHAMA CO DA,7,0,0,7
SUTTER COUNTY,TEHAMA CO SO,73,10,6,89
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,4,0,0,4
TRINITY COUNTY,TRINITY COUNTY SO,34,5,0,39
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,6,1,0,7
TULARE COUNTY,DINUBA PD,33,2,6,41
TULARE COUNTY,EXETER PD,16,4,0,20
TULARE COUNTY,FARMERSVILLE PD,15,0,0,15
TULARE COUNTY,LINDSAY DPS,16,1,0,17
TULARE COUNTY,PORTERVILLE PD,73,4,14,91
TULARE COUNTY,TULARE CO DA,39,0,0,39
TULARE COUNTY,TULARE CO SO,522,15,22,559
TULARE COUNTY,TULARE PD,72,0,12,84
TULARE COUNTY,VISALIA PD,145,0,25,170
TULARE COUNTY,WOODLAKE PD,11,3,0,14
TUOLUMNE COUNTY,SONORA PD,12,2,5,19
TUOLUMNE COUNTY,TUOLUMNE CO DA,2,0,0,2
TUOLUMNE COUNTY,TUOLUMNE CO SO,91,3,13,107
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,12,0,6,18
VENTURA COUNTY,OXNARD PD,214,6,21,241
VENTURA COUNTY,PORT HUENEME PD,20,5,4,29
VENTURA COUNTY,SANTA PAULA PD,31,8,7,46
VENTURA COUNTY,SIMI VALLEY PD,116,0,17,133
VENTURA COUNTY,VENTURA CO CCD PD,14,0,0,14
VENTURA COUNTY,VENTURA CO DA,51,0,0,51
VENTURA COUNTY,VENTURA CO SO,718,12,35,765
VENTURA COUNTY,VENTURA PD,138,0,15,153
YOLO COUNTY,DAVIS PD,54,3,14,71
YOLO COUNTY,UC DAVIS PD,44,0,10,54
YOLO COUNTY,WEST SACRAMENTO PD,71,2,0,73
YOLO COUNTY,WINTERS PD,10,1,0,11
YOLO COUNTY,WOODLAND PD,68,0,0,68
YOLO COUNTY,YOLO CO COMM EMER,0,0,36,36
YOLO COUNTY,YOLO CO DA,13,0,0,13
YOLO COUNTY,YOLO CO SHERIFF'S OFFICE,80,5,0,85
YUBA COUNTY,MARYSVILLE PD,18,10,10,38
YUBA COUNTY,WHEATLAND PD,8,3,0,11
YUBA COUNTY,YUBA CO DA,2,0,0,2
YUBA COUNTY,YUBA CO SD,116,20,12,148
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,4,0,0,4
YUBA COUNTY,** GRAND TOTAL,83252,3861,7947,95060
