County,Agency,Sworn,Reserve,Dispatcher,Total
SAN DIEGO COUNTY,SOUTHWESTERN CCD PD,11,0,0,11
SAN DIEGO COUNTY,UC SAN DIEGO PD,39,0,9,48
SAN FRANCISCO COUNTY,CSU SAN FRANCISCO PD,23,0,5,28
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,35,35
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,22,0,1,23
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,40,0,0,40
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,12,0,0,12
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,835,0,0,835
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,1,0,210,211
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2226,32,0,2258
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,45,0,8,53
SAN JOAQUIN COUNTY,ESCALON PD,9,14,0,23
SAN JOAQUIN COUNTY,LODI PD,66,5,17,88
SAN JOAQUIN COUNTY,MANTECA PD,70,6,12,88
SAN JOAQUIN COUNTY,RIPON PD,22,1,4,27
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,36,0,0,36
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,317,2,27,346
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,11,1,8,20
SAN JOAQUIN COUNTY,STOCKTON PD,436,32,53,521
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,31,1,6,38
SAN JOAQUIN COUNTY,TRACY PD,87,1,15,103
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,23,2,0,25
SAN LUIS OBISPO COUNTY,ATASCADERO PD,25,0,4,29
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,20,0,8,28
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,6,0,0,6
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,17,1,5,23
SAN LUIS OBISPO COUNTY,MORRO BAY PD,16,0,0,16
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,32,4,9,45
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,22,1,7,30
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,17,0,0,17
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,299,10,22,331
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,55,2,13,70
SAN MATEO COUNTY,ATHERTON PD,19,5,10,34
SAN MATEO COUNTY,BELMONT PD,29,0,8,37
SAN MATEO COUNTY,BRISBANE PD,16,0,0,16
SAN MATEO COUNTY,BROADMOOR PD,9,19,0,28
SAN MATEO COUNTY,BURLINGAME PD,37,0,14,51
SAN MATEO COUNTY,COLMA PD,19,3,5,27
SAN MATEO COUNTY,DALY CITY PD,95,0,1,96
SAN MATEO COUNTY,EAST PALO ALTO PD,36,0,0,36
SAN MATEO COUNTY,FOSTER CITY PD,38,3,9,50
SAN MATEO COUNTY,HILLSBOROUGH PD,28,1,6,35
SAN MATEO COUNTY,MENLO PARK PD,47,4,14,65
SAN MATEO COUNTY,PACIFICA PD,31,5,0,36
SAN MATEO COUNTY,REDWOOD CITY PD,85,8,17,110
SAN MATEO COUNTY,SAN BRUNO PD,45,4,9,58
SAN MATEO COUNTY,SAN MATEO CO CORONER,8,0,0,8
SAN MATEO COUNTY,SAN MATEO CO DA,17,0,0,17
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,68,68
SAN MATEO COUNTY,SAN MATEO CO SD,338,42,0,380
SAN MATEO COUNTY,SAN MATEO PD,104,5,16,125
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,80,5,16,101
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,3,1,1,5
SANTA BARBARA COUNTY,GUADALUPE PD,13,1,0,14
SANTA BARBARA COUNTY,LOMPOC PD,44,0,6,50
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,14,0,0,14
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,461,42,32,535
SANTA BARBARA COUNTY,SANTA BARBARA PD,130,11,15,156
SANTA BARBARA COUNTY,SANTA MARIA PD,122,1,19,142
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,43,0,7,50
SANTA CLARA COUNTY,CAMPBELL PD,42,11,14,67
SANTA CLARA COUNTY,CSU SAN JOSE PD,31,2,8,41
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,12,0,0,12
SANTA CLARA COUNTY,GILROY PD,62,5,11,78
SANTA CLARA COUNTY,LOS ALTOS PD,30,2,12,44
SANTA CLARA COUNTY,LOS GATOS PD,40,6,8,54
SANTA CLARA COUNTY,MILPITAS PD,83,1,14,98
SANTA CLARA COUNTY,MORGAN HILL PD,38,3,9,50
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,84,11,16,111
SANTA CLARA COUNTY,PALO ALTO PD,78,5,17,100
SANTA CLARA COUNTY,SAN JOSE PD,1020,90,145,1255
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,7,5,0,12
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,77,77
SANTA CLARA COUNTY,SANTA CLARA CO DA,80,0,0,80
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,1,0,0,1
SANTA CLARA COUNTY,SANTA CLARA CO SD,1128,60,0,1188
SANTA CLARA COUNTY,SANTA CLARA PD,142,189,24,355
SANTA CLARA COUNTY,SUNNYVALE DPS,193,0,23,216
SANTA CLARA COUNTY,WEST VALLEY CCD PD,8,1,0,9
SANTA CRUZ COUNTY,CAPITOLA PD,18,2,0,20
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,14,0,0,14
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,144,10,0,154
SANTA CRUZ COUNTY,SANTA CRUZ PD,88,1,0,89
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,20,5,6,31
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,19,0,10,29
SANTA CRUZ COUNTY,WATSONVILLE PD,68,1,0,69
SHASTA COUNTY,ANDERSON PD,21,1,0,22
SHASTA COUNTY,REDDING PD,102,1,0,103
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,38,38
SHASTA COUNTY,SHASTA CO DA,11,0,0,11
SHASTA COUNTY,SHASTA CO MARSHAL,19,0,2,21
SHASTA COUNTY,SHASTA CO SD,121,6,0,127
SIERRA COUNTY,SIERRA CO SHERIFF'S OFFICE,9,1,0,10
SISKIYOU COUNTY,ETNA PD,2,4,0,6
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,5,0,0,5
SISKIYOU COUNTY,MOUNT SHASTA PD,8,2,3,13
SISKIYOU COUNTY,SISKIYOU CO DA,3,0,0,3
SISKIYOU COUNTY,SISKIYOU CO SD,75,8,11,94
SISKIYOU COUNTY,TULELAKE PD,2,0,0,2
SISKIYOU COUNTY,WEED PD,9,1,6,16
SISKIYOU COUNTY,YREKA PD,14,0,8,22
SOLANO COUNTY,BENICIA PD,32,2,15,49
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,9,0,0,9
SOLANO COUNTY,DIXON PD,22,0,0,22
SOLANO COUNTY,FAIRFIELD PD,120,0,22,142
SOLANO COUNTY,RIO VISTA PD,11,1,0,12
SOLANO COUNTY,SOLANO CO DA,11,0,0,11
SOLANO COUNTY,SOLANO CO SD,155,11,18,184
SOLANO COUNTY,SOLANO CO SPECIAL INV BUREAU,7,0,0,7
SOLANO COUNTY,SUISUN CITY PD,24,3,9,36
SOLANO COUNTY,VACAVILLE PD,103,2,20,125
SOLANO COUNTY,VALLEJO PD,106,3,21,130
SONOMA COUNTY,CLOVERDALE PD,11,1,7,19
SONOMA COUNTY,COTATI PD,12,1,6,19
SONOMA COUNTY,CSU SONOMA PD,13,0,3,16
SONOMA COUNTY,HEALDSBURG PD,18,0,7,25
SONOMA COUNTY,PETALUMA PD,65,0,13,78
SONOMA COUNTY,ROHNERT PARK DPS,68,0,14,82
SONOMA COUNTY,SANTA ROSA PD,169,0,28,197
SONOMA COUNTY,SEBASTOPOL PD,14,3,6,23
SONOMA COUNTY,SONOMA CO DA,13,0,0,13
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,8,0,5,13
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,429,1,26,456
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1,0,0,1
STANISLAUS COUNTY,CERES DPS,47,2,10,59
STANISLAUS COUNTY,CSU STANISLAUS DPS,11,0,2,13
STANISLAUS COUNTY,MODESTO PD,202,11,0,213
STANISLAUS COUNTY,NEWMAN PD,11,5,0,16
STANISLAUS COUNTY,OAKDALE PD,19,8,11,38
STANISLAUS COUNTY,STANISLAUS CO DA,16,0,0,16
STANISLAUS COUNTY,STANISLAUS CO SD,507,29,1,537
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,45,46
STANISLAUS COUNTY,TURLOCK PD,72,0,18,90
SUTTER COUNTY,SUTTER CO DA,6,0,0,6
SUTTER COUNTY,SUTTER CO SD,103,18,10,131
SUTTER COUNTY,YUBA CITY PD,61,3,11,75
SUTTER COUNTY,CORNING PD,13,0,7,20
SUTTER COUNTY,RED BLUFF PD,26,2,7,35
SUTTER COUNTY,TEHAMA CO DA,7,0,0,7
SUTTER COUNTY,TEHAMA CO SD,80,6,7,93
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,3,0,0,3
TRINITY COUNTY,TRINITY COUNTY SD,18,7,0,25
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,6,2,0,8
TULARE COUNTY,DINUBA PD,30,5,6,41
TULARE COUNTY,EXETER PD,17,4,1,22
TULARE COUNTY,FARMERSVILLE PD,13,0,1,14
TULARE COUNTY,LINDSAY DPS,15,4,0,19
TULARE COUNTY,PORTERVILLE PD,58,4,14,76
TULARE COUNTY,TULARE CO DA,38,0,0,38
TULARE COUNTY,TULARE CO SD,553,28,24,605
TULARE COUNTY,TULARE PD,68,0,12,80
TULARE COUNTY,VISALIA PD,146,0,23,169
TULARE COUNTY,WOODLAKE PD,8,5,0,13
TUOLUMNE COUNTY,SONORA PD,11,1,6,18
TUOLUMNE COUNTY,TUOLUMNE CO DA,2,0,0,2
TUOLUMNE COUNTY,TUOLUMNE CO SD,97,6,14,117
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,14,0,6,20
VENTURA COUNTY,OXNARD PD,232,8,20,260
VENTURA COUNTY,PORT HUENEME PD,19,4,4,27
VENTURA COUNTY,SANTA PAULA PD,30,14,6,50
VENTURA COUNTY,SIMI VALLEY PD,110,0,17,127
VENTURA COUNTY,VENTURA CO CCD PD,14,0,0,14
VENTURA COUNTY,VENTURA CO DA,50,0,0,50
VENTURA COUNTY,VENTURA CO SD,736,12,36,784
VENTURA COUNTY,VENTURA PD,133,0,13,146
YOLO COUNTY,DAVIS PD,55,3,15,73
YOLO COUNTY,UC DAVIS PD,45,0,9,54
YOLO COUNTY,WEST SACRAMENTO PD,68,3,0,71
YOLO COUNTY,WINTERS PD,11,2,0,13
YOLO COUNTY,WOODLAND PD,64,0,0,64
YOLO COUNTY,YOLO CO COMM EMER,0,0,37,37
YOLO COUNTY,YOLO CO DA,13,0,0,13
YOLO COUNTY,YOLO CO SD,84,5,0,89
YUBA COUNTY,MARYSVILLE PD,18,11,12,41
YUBA COUNTY,WHEATLAND PD,7,4,0,11
YUBA COUNTY,YUBA CO DA,2,0,0,2
YUBA COUNTY,YUBA CO SD,115,22,10,147
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,4,0,0,4
YUBA COUNTY,** GRAND TOTAL,83478,4349,7997,95824
