County,Agency,Sworn,Reserve,Dispatcher,Total
SAN DIEGO COUNTY,SOUTHWESTERN CCD PD,10,0,3,13
SAN DIEGO COUNTY,UC SAN DIEGO PD,38,0,9,47
SAN FRANCISCO COUNTY,CSU SAN FRANCISCO PD,17,0,2,19
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,29,29
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,14,0,0,14
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,36,0,0,36
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,15,0,0,15
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SO,759,0,0,759
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0,0,187,187
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,1978,28,0,2006
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,53,0,11,64
SAN JOAQUIN COUNTY,ESCALON PD,11,13,0,24
SAN JOAQUIN COUNTY,LODI PD,66,2,17,85
SAN JOAQUIN COUNTY,MANTECA PD,72,2,12,86
SAN JOAQUIN COUNTY,PORT OF STOCKTON PD,15,0,0,15
SAN JOAQUIN COUNTY,RIPON PD,24,0,10,34
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,42,0,0,42
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SO,313,3,32,348
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,11,1,4,16
SAN JOAQUIN COUNTY,STOCKTON PD,378,32,51,461
SAN JOAQUIN COUNTY,STOCKTON USD DEPT PUB SAFETY,26,0,9,35
SAN JOAQUIN COUNTY,TRACY PD,99,3,16,118
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,25,0,0,25
SAN LUIS OBISPO COUNTY,ATASCADERO PD,32,0,6,38
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,18,0,7,25
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,4,0,0,4
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,19,1,3,23
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,0,17
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,41,2,10,53
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,22,1,9,32
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,17,0,0,17
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SO,307,12,21,340
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,58,3,13,74
SAN MATEO COUNTY,ATHERTON PD,22,2,11,35
SAN MATEO COUNTY,BELMONT PD,31,0,8,39
SAN MATEO COUNTY,BRISBANE PD,13,0,0,13
SAN MATEO COUNTY,BROADMOOR PD,8,0,0,8
SAN MATEO COUNTY,BURLINGAME PD,36,0,14,50
SAN MATEO COUNTY,COLMA PD,18,0,5,23
SAN MATEO COUNTY,DALY CITY PD,93,0,0,93
SAN MATEO COUNTY,EAST PALO ALTO PD,27,0,0,27
SAN MATEO COUNTY,FOSTER CITY PD,34,4,9,47
SAN MATEO COUNTY,HILLSBOROUGH PD,26,2,5,33
SAN MATEO COUNTY,MENLO PARK PD,43,2,13,58
SAN MATEO COUNTY,PACIFICA PD,30,4,0,34
SAN MATEO COUNTY,REDWOOD CITY PD,85,2,16,103
SAN MATEO COUNTY,SAN BRUNO PD,46,4,12,62
SAN MATEO COUNTY,SAN MATEO CO CORONER,11,0,0,11
SAN MATEO COUNTY,SAN MATEO CO DA,14,0,0,14
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,71,71
SAN MATEO COUNTY,SAN MATEO CO SHERIFF'S OFFICE,287,33,0,320
SAN MATEO COUNTY,SAN MATEO PD,110,3,15,128
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,80,0,17,97
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,5,2,2,9
SANTA BARBARA COUNTY,GUADALUPE PD,14,1,0,15
SANTA BARBARA COUNTY,LOMPOC PD,46,0,11,57
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,14,0,0,14
SANTA BARBARA COUNTY,SANTA BARBARA CO SO,489,40,32,561
SANTA BARBARA COUNTY,SANTA BARBARA PD,112,12,12,136
SANTA BARBARA COUNTY,SANTA MARIA PD,101,0,19,120
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,31,0,4,35
SANTA CLARA COUNTY,CAMPBELL PD,43,7,13,63
SANTA CLARA COUNTY,CSU SAN JOSE PD,21,0,8,29
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,9,0,0,9
SANTA CLARA COUNTY,GILROY PD,62,4,11,77
SANTA CLARA COUNTY,LOS ALTOS PD,30,1,11,42
SANTA CLARA COUNTY,LOS GATOS PD,37,6,5,48
SANTA CLARA COUNTY,MILPITAS PD,87,1,14,102
SANTA CLARA COUNTY,MORGAN HILL PD,38,0,10,48
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,86,9,18,113
SANTA CLARA COUNTY,PALO ALTO PD,67,6,17,90
SANTA CLARA COUNTY,SAN JOSE PD,1082,94,147,1323
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,7,1,0,8
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,81,81
SANTA CLARA COUNTY,SANTA CLARA CO DA,88,0,0,88
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,1,0,0,1
SANTA CLARA COUNTY,SANTA CLARA CO SO,1171,56,0,1227
SANTA CLARA COUNTY,SANTA CLARA PD,142,172,21,335
SANTA CLARA COUNTY,SUNNYVALE DPS,202,0,22,224
SANTA CLARA COUNTY,WEST VALLEY CCD PD,9,1,0,10
SANTA CRUZ COUNTY,CAPITOLA PD,21,2,0,23
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,18,0,0,18
SANTA CRUZ COUNTY,SANTA CRUZ CO SO,144,17,0,161
SANTA CRUZ COUNTY,SANTA CRUZ PD,74,0,0,74
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,18,4,7,29
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,18,0,9,27
SANTA CRUZ COUNTY,WATSONVILLE PD,68,0,0,68
SHASTA COUNTY,ANDERSON PD,24,1,0,25
SHASTA COUNTY,REDDING PD,110,1,0,111
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,36,36
SHASTA COUNTY,SHASTA CO DA,10,0,0,10
SHASTA COUNTY,SHASTA CO MARSHAL,23,0,1,24
SHASTA COUNTY,SHASTA CO SO,120,6,0,126
SIERRA COUNTY,SIERRA CO SHERIFF'S OFFICE,10,2,5,17
SISKIYOU COUNTY,ETNA PD,5,2,0,7
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,4,0,0,4
SISKIYOU COUNTY,MOUNT SHASTA PD,9,2,6,17
SISKIYOU COUNTY,SISKIYOU CO DA,4,0,0,4
SISKIYOU COUNTY,SISKIYOU CO SD,59,10,9,78
SISKIYOU COUNTY,TULELAKE PD,3,0,0,3
SISKIYOU COUNTY,WEED PD,7,1,6,14
SISKIYOU COUNTY,YREKA PD,15,0,10,25
SOLANO COUNTY,BENICIA PD,30,2,13,45
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,8,0,0,8
SOLANO COUNTY,DIXON PD,24,0,0,24
SOLANO COUNTY,FAIRFIELD PD,123,0,25,148
SOLANO COUNTY,SOLANO CCD DPS,2,0,0,2
SOLANO COUNTY,SOLANO CO DA,13,0,0,13
SOLANO COUNTY,SOLANO CO SO,172,9,21,202
SOLANO COUNTY,SOLANO CO SPECIAL INV BUREAU,7,0,0,7
SOLANO COUNTY,SUISUN CITY PD,25,2,8,35
SOLANO COUNTY,VACAVILLE PD,105,2,20,127
SOLANO COUNTY,VALLEJO PD,88,2,17,107
SONOMA COUNTY,CLOVERDALE PD,13,0,7,20
SONOMA COUNTY,COTATI PD,10,0,6,16
SONOMA COUNTY,CSU SONOMA PD,11,0,1,12
SONOMA COUNTY,HEALDSBURG PD,15,0,7,22
SONOMA COUNTY,PETALUMA PD,68,0,15,83
SONOMA COUNTY,ROHNERT PARK DPS,71,0,16,87
SONOMA COUNTY,SANTA ROSA PD,162,0,31,193
SONOMA COUNTY,SEBASTOPOL PD,12,3,4,19
SONOMA COUNTY,SONOMA CO DA,13,0,0,13
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,10,0,5,15
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,400,0,24,424
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1,0,0,1
STANISLAUS COUNTY,CERES DPS,50,4,10,64
STANISLAUS COUNTY,CSU STANISLAUS DPS,14,0,2,16
STANISLAUS COUNTY,MODESTO PD,170,8,0,178
STANISLAUS COUNTY,NEWMAN PD,13,4,0,17
STANISLAUS COUNTY,OAKDALE PD,23,3,8,34
STANISLAUS COUNTY,STANISLAUS CO DA,19,0,0,19
STANISLAUS COUNTY,STANISLAUS CO SD,531,31,0,562
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,0,0,39,39
STANISLAUS COUNTY,TURLOCK PD,82,0,14,96
SUTTER COUNTY,SUTTER CO DA,5,0,0,5
SUTTER COUNTY,SUTTER CO HEALTH & HUMAN SVCS,2,0,0,2
SUTTER COUNTY,SUTTER CO SO,99,8,10,117
SUTTER COUNTY,YUBA CITY PD,60,4,10,74
SUTTER COUNTY,CORNING PD,11,0,4,15
SUTTER COUNTY,RED BLUFF PD,25,3,10,38
SUTTER COUNTY,TEHAMA CO DA,6,0,0,6
SUTTER COUNTY,TEHAMA CO SO,63,8,8,79
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,4,0,0,4
TRINITY COUNTY,TRINITY COUNTY SO,36,5,0,41
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,5,1,0,6
TULARE COUNTY,DINUBA PD,37,0,6,43
TULARE COUNTY,EXETER PD,15,5,0,20
TULARE COUNTY,FARMERSVILLE PD,16,0,0,16
TULARE COUNTY,LINDSAY DPS,17,1,0,18
TULARE COUNTY,PORTERVILLE PD,61,3,14,78
TULARE COUNTY,TULARE CO DA,39,0,0,39
TULARE COUNTY,TULARE CO SO,506,16,22,544
TULARE COUNTY,TULARE PD,67,0,13,80
TULARE COUNTY,VISALIA PD,146,0,26,172
TULARE COUNTY,WOODLAKE PD,14,1,0,15
TUOLUMNE COUNTY,SONORA PD,12,2,5,19
TUOLUMNE COUNTY,TUOLUMNE CO DA,3,0,0,3
TUOLUMNE COUNTY,TUOLUMNE CO SO,91,4,12,107
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,13,0,5,18
VENTURA COUNTY,OXNARD PD,213,5,20,238
VENTURA COUNTY,PORT HUENEME PD,20,3,5,28
VENTURA COUNTY,SANTA PAULA PD,33,1,6,40
VENTURA COUNTY,SIMI VALLEY PD,114,0,18,132
VENTURA COUNTY,VENTURA CO CCD PD,14,0,0,14
VENTURA COUNTY,VENTURA CO DA,55,0,0,55
VENTURA COUNTY,VENTURA CO SO,703,12,37,752
VENTURA COUNTY,VENTURA PD,132,0,15,147
YOLO COUNTY,DAVIS PD,54,2,15,71
YOLO COUNTY,UC DAVIS PD,45,0,9,54
YOLO COUNTY,WEST SACRAMENTO PD,70,2,0,72
YOLO COUNTY,WINTERS PD,11,2,0,13
YOLO COUNTY,WOODLAND PD,67,0,0,67
YOLO COUNTY,YOLO CO COMM EMER,0,0,39,39
YOLO COUNTY,YOLO CO DA,15,0,0,15
YOLO COUNTY,YOLO CO SHERIFF'S OFFICE,81,5,0,86
YUBA COUNTY,MARYSVILLE PD,17,12,9,38
YUBA COUNTY,WHEATLAND PD,8,2,0,10
YUBA COUNTY,YUBA CO DA,2,0,0,2
YUBA COUNTY,YUBA CO SD,111,24,8,143
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,4,0,0,4
YUBA COUNTY,** GRAND TOTAL,82049,3680,7767,93496
