County,Agency,Sworn,Reserve,Dispatcher,Total
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,35,35
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,25,0,1,26
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,35,0,0,35
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,11,0,0,11
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,798,0,0,798
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0,0,193,193
SAN FRANCISCO COUNTY,SAN FRANCISCO MUNICIPAL RWY PD,3,0,0,3
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,1971,42,0,2013
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,46,0,8,54
SAN JOAQUIN COUNTY,ESCALON PD,10,14,1,25
SAN JOAQUIN COUNTY,LODI PD,67,7,19,93
SAN JOAQUIN COUNTY,MANTECA PD,63,9,8,80
SAN JOAQUIN COUNTY,RIPON PD,23,1,7,31
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,21,0,0,21
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,306,10,33,349
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,11,0,4,15
SAN JOAQUIN COUNTY,STOCKTON PD,369,33,45,447
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,22,0,9,31
SAN JOAQUIN COUNTY,TRACY PD,82,0,15,97
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,26,2,0,28
SAN LUIS OBISPO COUNTY,ATASCADERO PD,27,1,8,36
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,17,0,6,23
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,7,0,0,7
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,15,1,6,22
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,0,17
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,33,4,8,45
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,22,2,6,30
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,14,0,0,14
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,282,12,21,315
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,59,1,14,74
SAN MATEO COUNTY,ATHERTON PD,20,3,12,35
SAN MATEO COUNTY,BELMONT PD,31,2,11,44
SAN MATEO COUNTY,BRISBANE PD,16,0,0,16
SAN MATEO COUNTY,BROADMOOR PD,9,16,0,25
SAN MATEO COUNTY,BURLINGAME PD,36,4,19,59
SAN MATEO COUNTY,COLMA PD,19,0,5,24
SAN MATEO COUNTY,DALY CITY PD,106,0,19,125
SAN MATEO COUNTY,EAST PALO ALTO PD,34,0,0,34
SAN MATEO COUNTY,FOSTER CITY PD,33,6,12,51
SAN MATEO COUNTY,HILLSBOROUGH PD,23,1,7,31
SAN MATEO COUNTY,MENLO PARK PD,45,2,14,61
SAN MATEO COUNTY,PACIFICA PD,29,7,0,36
SAN MATEO COUNTY,REDWOOD CITY PD,91,6,11,108
SAN MATEO COUNTY,SAN BRUNO PD,47,3,8,58
SAN MATEO COUNTY,SAN MATEO CO CORONER,9,0,0,9
SAN MATEO COUNTY,SAN MATEO CO DA,14,0,0,14
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,60,60
SAN MATEO COUNTY,SAN MATEO CO SD,307,46,0,353
SAN MATEO COUNTY,SAN MATEO PD,115,8,19,142
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,81,10,18,109
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,5,1,2,8
SANTA BARBARA COUNTY,GUADALUPE PD,10,3,1,14
SANTA BARBARA COUNTY,LOMPOC PD,49,0,13,62
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,16,0,0,16
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,452,37,25,514
SANTA BARBARA COUNTY,SANTA BARBARA PD,128,9,16,153
SANTA BARBARA COUNTY,SANTA MARIA PD,111,3,19,133
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,38,0,7,45
SANTA CLARA COUNTY,CAMPBELL PD,40,15,14,69
SANTA CLARA COUNTY,CSU SAN JOSE PD,28,0,8,36
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,12,0,0,12
SANTA CLARA COUNTY,GILROY PD,61,6,14,81
SANTA CLARA COUNTY,LOS ALTOS PD,32,4,8,44
SANTA CLARA COUNTY,LOS GATOS PD,39,7,7,53
SANTA CLARA COUNTY,MILPITAS PD,81,4,17,102
SANTA CLARA COUNTY,MORGAN HILL PD,37,4,9,50
SANTA CLARA COUNTY,MOUNTAIN VIEW EMERG COMM,0,0,16,16
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,90,14,0,104
SANTA CLARA COUNTY,PALO ALTO PD,84,10,25,119
SANTA CLARA COUNTY,SAN JOSE PD,950,87,146,1183
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,4,3,1,8
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,77,77
SANTA CLARA COUNTY,SANTA CLARA CO DA,76,0,0,76
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,2,0,0,2
SANTA CLARA COUNTY,SANTA CLARA CO SD,452,71,0,523
SANTA CLARA COUNTY,SANTA CLARA PD,147,156,17,320
SANTA CLARA COUNTY,SUNNYVALE DPS,182,0,26,208
SANTA CLARA COUNTY,WEST VALLEY CCD PD,8,1,0,9
SANTA CRUZ COUNTY,CAPITOLA PD,21,2,0,23
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,13,0,0,13
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,139,15,0,154
SANTA CRUZ COUNTY,SANTA CRUZ PD,87,1,0,88
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,20,7,7,34
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,17,0,9,26
SANTA CRUZ COUNTY,WATSONVILLE PD,67,0,0,67
SHASTA COUNTY,ANDERSON PD,19,0,0,19
SHASTA COUNTY,REDDING PD,97,0,1,98
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,39,39
SHASTA COUNTY,SHASTA CO DA,10,0,0,10
SHASTA COUNTY,SHASTA CO MARSHAL,19,0,2,21
SHASTA COUNTY,SHASTA CO SD,90,5,0,95
SIERRA COUNTY,SIERRA CO SD,10,1,0,11
SISKIYOU COUNTY,ETNA PD,2,2,0,4
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,3,0,0,3
SISKIYOU COUNTY,MOUNT SHASTA PD,7,3,3,13
SISKIYOU COUNTY,SISKIYOU CO DA,2,0,0,2
SISKIYOU COUNTY,SISKIYOU CO SD,79,4,10,93
SISKIYOU COUNTY,TULELAKE PD,2,0,0,2
SISKIYOU COUNTY,WEED PD,7,2,7,16
SISKIYOU COUNTY,YREKA PD,14,1,4,19
SOLANO COUNTY,BENICIA PD,27,0,12,39
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,10,0,0,10
SOLANO COUNTY,DIXON PD,20,5,0,25
SOLANO COUNTY,FAIRFIELD PD,113,0,19,132
SOLANO COUNTY,RIO VISTA PD,11,3,0,14
SOLANO COUNTY,SOLANO CCD PD,1,0,0,1
SOLANO COUNTY,SOLANO CO DA,9,0,0,9
SOLANO COUNTY,SOLANO CO SD,122,14,16,152
SOLANO COUNTY,SUISUN CITY PD,22,2,7,31
SOLANO COUNTY,VACAVILLE PD,95,3,18,116
SOLANO COUNTY,VALLEJO PD,108,4,22,134
SONOMA COUNTY,CLOVERDALE PD,11,2,7,20
SONOMA COUNTY,COTATI PD,10,2,6,18
SONOMA COUNTY,CSU SONOMA PD,13,0,6,19
SONOMA COUNTY,HEALDSBURG PD,17,0,7,24
SONOMA COUNTY,PETALUMA PD,61,0,14,75
SONOMA COUNTY,ROHNERT PARK DPS,57,0,15,72
SONOMA COUNTY,SANTA ROSA PD,167,0,25,192
SONOMA COUNTY,SEBASTOPOL PD,14,9,6,29
SONOMA COUNTY,SONOMA CO DA,14,0,0,14
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",5,0,0,5
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,12,0,5,17
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,231,4,30,265
STANISLAUS COUNTY,CERES DPS,44,4,13,61
STANISLAUS COUNTY,CSU STANISLAUS DPS,12,0,1,13
STANISLAUS COUNTY,MODESTO PD,200,20,0,220
STANISLAUS COUNTY,NEWMAN PD,12,3,0,15
STANISLAUS COUNTY,OAKDALE PD,19,8,8,35
STANISLAUS COUNTY,STANISLAUS CO DA,15,0,0,15
STANISLAUS COUNTY,STANISLAUS CO SD,193,30,1,224
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,54,55
STANISLAUS COUNTY,TURLOCK PD,73,0,15,88
SUTTER COUNTY,SUTTER CO DA,5,0,0,5
SUTTER COUNTY,SUTTER CO SD,105,25,12,142
SUTTER COUNTY,YUBA CITY PD,56,9,12,77
SUTTER COUNTY,CORNING PD,13,0,6,19
SUTTER COUNTY,RED BLUFF PD,22,1,6,29
SUTTER COUNTY,TEHAMA CO DA,7,0,0,7
SUTTER COUNTY,TEHAMA CO SD,85,6,9,100
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,2,0,0,2
TRINITY COUNTY,TRINITY COUNTY SD,18,10,2,30
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,5,2,0,7
TULARE COUNTY,DINUBA PD,33,4,6,43
TULARE COUNTY,EXETER PD,17,8,1,26
TULARE COUNTY,FARMERSVILLE PD,13,3,1,17
TULARE COUNTY,LINDSAY DPS,18,1,2,21
TULARE COUNTY,PORTERVILLE PD,55,4,15,74
TULARE COUNTY,TULARE CO DA,36,0,0,36
TULARE COUNTY,TULARE CO SD,525,30,19,574
TULARE COUNTY,TULARE PD,73,0,12,85
TULARE COUNTY,VISALIA PD,137,4,27,168
TULARE COUNTY,WOODLAKE PD,9,3,0,12
TUOLUMNE COUNTY,SONORA PD,12,0,7,19
TUOLUMNE COUNTY,TUOLUMNE CO DA,1,0,0,1
TUOLUMNE COUNTY,TUOLUMNE CO SD,59,10,13,82
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,14,0,5,19
VENTURA COUNTY,OXNARD PD,234,13,23,270
VENTURA COUNTY,PORT HUENEME PD,20,7,5,32
VENTURA COUNTY,SANTA PAULA PD,30,18,5,53
VENTURA COUNTY,SIMI VALLEY PD,123,3,17,143
VENTURA COUNTY,VENTURA CO CCD PD,16,0,0,16
VENTURA COUNTY,VENTURA CO DA,48,0,0,48
VENTURA COUNTY,VENTURA CO SD,728,18,32,778
VENTURA COUNTY,VENTURA PD,122,0,13,135
YOLO COUNTY,DAVIS PD,58,5,15,78
YOLO COUNTY,UC DAVIS PD,45,0,9,54
YOLO COUNTY,WEST SACRAMENTO PD,65,5,0,70
YOLO COUNTY,WINTERS PD,11,1,1,13
YOLO COUNTY,WOODLAND PD,60,0,0,60
YOLO COUNTY,YOLO CO COMM EMER,0,0,34,34
YOLO COUNTY,YOLO CO DA,14,0,0,14
YOLO COUNTY,YOLO CO SD,89,6,0,95
YUBA COUNTY,MARYSVILLE PD,16,17,9,42
YUBA COUNTY,WHEATLAND PD,5,4,0,9
YUBA COUNTY,YUBA CO SD,68,26,11,105
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,5,0,0,5
YUBA COUNTY,** GRAND TOTAL,80467,5078,7880,93425
