County,Agency,Sworn,Reserve,Dispatcher,Total
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,24,0,1,25
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,34,0,0,34
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,13,0,0,13
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,784,0,0,784
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0,0,183,183
SAN FRANCISCO COUNTY,SAN FRANCISCO MUNICIPAL RWY PD,3,0,0,3
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2165,45,0,2210
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,47,0,10,57
SAN JOAQUIN COUNTY,ESCALON PD,10,13,0,23
SAN JOAQUIN COUNTY,LODI PD,66,9,19,94
SAN JOAQUIN COUNTY,MANTECA PD,64,7,10,81
SAN JOAQUIN COUNTY,RIPON PD,23,1,7,31
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,24,0,0,24
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,306,11,34,351
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,10,1,6,17
SAN JOAQUIN COUNTY,STOCKTON PD,370,34,54,458
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,28,0,8,36
SAN JOAQUIN COUNTY,TRACY PD,80,1,15,96
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,23,1,0,24
SAN LUIS OBISPO COUNTY,ATASCADERO PD,28,0,7,35
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,16,0,6,22
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,7,0,0,7
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,16,1,6,23
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,0,17
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,31,4,9,44
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,19,2,7,28
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,13,0,0,13
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,290,10,21,321
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,57,1,13,71
SAN MATEO COUNTY,ATHERTON PD,19,3,12,34
SAN MATEO COUNTY,BELMONT PD,30,1,10,41
SAN MATEO COUNTY,BRISBANE PD,16,0,0,16
SAN MATEO COUNTY,BROADMOOR PD,10,24,0,34
SAN MATEO COUNTY,BURLINGAME PD,37,2,16,55
SAN MATEO COUNTY,COLMA PD,19,0,5,24
SAN MATEO COUNTY,DALY CITY PD,104,0,18,122
SAN MATEO COUNTY,EAST PALO ALTO PD,36,0,0,36
SAN MATEO COUNTY,FOSTER CITY PD,34,4,13,51
SAN MATEO COUNTY,HILLSBOROUGH PD,24,1,7,32
SAN MATEO COUNTY,MENLO PARK PD,44,1,14,59
SAN MATEO COUNTY,PACIFICA PD,31,6,0,37
SAN MATEO COUNTY,REDWOOD CITY PD,92,7,18,117
SAN MATEO COUNTY,SAN BRUNO PD,51,4,8,63
SAN MATEO COUNTY,SAN MATEO CO CORONER,9,0,0,9
SAN MATEO COUNTY,SAN MATEO CO DA,16,0,0,16
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,71,71
SAN MATEO COUNTY,SAN MATEO CO SD,309,46,0,355
SAN MATEO COUNTY,SAN MATEO PD,110,2,22,134
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,79,7,18,104
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,5,1,2,8
SANTA BARBARA COUNTY,GUADALUPE PD,10,3,0,13
SANTA BARBARA COUNTY,LOMPOC PD,45,0,13,58
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,16,0,0,16
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,439,35,30,504
SANTA BARBARA COUNTY,SANTA BARBARA PD,122,9,16,147
SANTA BARBARA COUNTY,SANTA MARIA PD,114,2,17,133
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,39,0,7,46
SANTA CLARA COUNTY,CAMPBELL PD,40,14,12,66
SANTA CLARA COUNTY,CSU SAN JOSE PD,29,1,8,38
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,12,0,0,12
SANTA CLARA COUNTY,GILROY PD,62,8,12,82
SANTA CLARA COUNTY,LOS ALTOS PD,29,4,7,40
SANTA CLARA COUNTY,LOS GATOS PD,39,5,3,47
SANTA CLARA COUNTY,MILPITAS PD,83,2,13,98
SANTA CLARA COUNTY,MORGAN HILL PD,38,6,9,53
SANTA CLARA COUNTY,MOUNTAIN VIEW EMERG COMM,0,0,16,16
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,89,12,0,101
SANTA CLARA COUNTY,PALO ALTO PD,81,8,22,111
SANTA CLARA COUNTY,SAN JOSE PD,902,83,157,1142
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,3,4,1,8
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,77,77
SANTA CLARA COUNTY,SANTA CLARA CO DA,81,0,0,81
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,2,0,0,2
SANTA CLARA COUNTY,SANTA CLARA CO SD,434,71,0,505
SANTA CLARA COUNTY,SANTA CLARA PD,144,164,19,327
SANTA CLARA COUNTY,SUNNYVALE DPS,204,0,23,227
SANTA CLARA COUNTY,WEST VALLEY CCD PD,9,0,0,9
SANTA CRUZ COUNTY,CAPITOLA PD,20,2,0,22
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,14,0,0,14
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,141,13,0,154
SANTA CRUZ COUNTY,SANTA CRUZ PD,93,1,0,94
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,18,8,8,34
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,18,0,9,27
SANTA CRUZ COUNTY,WATSONVILLE PD,65,0,0,65
SHASTA COUNTY,ANDERSON PD,17,0,0,17
SHASTA COUNTY,REDDING PD,100,0,1,101
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,39,39
SHASTA COUNTY,SHASTA CO DA,11,0,0,11
SHASTA COUNTY,SHASTA CO MARSHAL,20,0,2,22
SHASTA COUNTY,SHASTA CO SD,129,5,0,134
SIERRA COUNTY,SIERRA CO SD,10,1,0,11
SISKIYOU COUNTY,ETNA PD,2,2,0,4
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,3,0,0,3
SISKIYOU COUNTY,MOUNT SHASTA PD,8,1,3,12
SISKIYOU COUNTY,SISKIYOU CO DA,2,0,0,2
SISKIYOU COUNTY,SISKIYOU CO SD,74,6,10,90
SISKIYOU COUNTY,TULELAKE PD,2,0,0,2
SISKIYOU COUNTY,WEED PD,9,2,6,17
SISKIYOU COUNTY,YREKA PD,15,1,4,20
SOLANO COUNTY,BENICIA PD,30,0,17,47
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,9,0,0,9
SOLANO COUNTY,DIXON PD,19,2,0,21
SOLANO COUNTY,FAIRFIELD PD,117,0,17,134
SOLANO COUNTY,RIO VISTA PD,12,3,0,15
SOLANO COUNTY,SOLANO CO DA,12,0,0,12
SOLANO COUNTY,SOLANO CO SD,122,13,16,151
SOLANO COUNTY,SOLANO CO SPECIAL INV BUREAU,7,0,0,7
SOLANO COUNTY,SUISUN CITY PD,21,2,7,30
SOLANO COUNTY,VACAVILLE PD,99,3,15,117
SOLANO COUNTY,VALLEJO PD,114,3,22,139
SONOMA COUNTY,CLOVERDALE PD,13,2,7,22
SONOMA COUNTY,COTATI PD,11,1,5,17
SONOMA COUNTY,CSU SONOMA PD,14,0,6,20
SONOMA COUNTY,HEALDSBURG PD,16,0,7,23
SONOMA COUNTY,PETALUMA PD,61,0,15,76
SONOMA COUNTY,ROHNERT PARK DPS,62,0,12,74
SONOMA COUNTY,SANTA ROSA PD,170,0,27,197
SONOMA COUNTY,SEBASTOPOL PD,14,11,6,31
SONOMA COUNTY,SONOMA CO DA,14,0,0,14
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,13,0,6,19
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,235,1,28,264
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1,0,0,1
STANISLAUS COUNTY,CERES DPS,46,2,11,59
STANISLAUS COUNTY,CSU STANISLAUS DPS,11,0,2,13
STANISLAUS COUNTY,MODESTO PD,196,25,0,221
STANISLAUS COUNTY,NEWMAN PD,12,3,0,15
STANISLAUS COUNTY,OAKDALE PD,23,10,9,42
STANISLAUS COUNTY,STANISLAUS CO DA,16,0,0,16
STANISLAUS COUNTY,STANISLAUS CO SD,196,28,1,225
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,0,0,48,48
STANISLAUS COUNTY,TURLOCK PD,75,0,13,88
SUTTER COUNTY,SUTTER CO DA,5,0,0,5
SUTTER COUNTY,SUTTER CO SD,110,22,12,144
SUTTER COUNTY,YUBA CITY PD,53,8,12,73
SUTTER COUNTY,CORNING PD,13,0,6,19
SUTTER COUNTY,RED BLUFF PD,25,0,7,32
SUTTER COUNTY,TEHAMA CO DA,6,0,0,6
SUTTER COUNTY,TEHAMA CO SD,86,5,10,101
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,3,0,0,3
TRINITY COUNTY,TRINITY COUNTY SD,17,7,2,26
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,3,5,0,8
TULARE COUNTY,DINUBA PD,35,1,6,42
TULARE COUNTY,EXETER PD,17,9,1,27
TULARE COUNTY,FARMERSVILLE PD,14,0,1,15
TULARE COUNTY,LINDSAY DPS,14,3,4,21
TULARE COUNTY,PORTERVILLE PD,58,4,15,77
TULARE COUNTY,TULARE CO DA,39,0,0,39
TULARE COUNTY,TULARE CO SD,516,30,23,569
TULARE COUNTY,TULARE PD,67,0,12,79
TULARE COUNTY,VISALIA PD,132,3,24,159
TULARE COUNTY,WOODLAKE PD,9,2,0,11
TUOLUMNE COUNTY,SONORA PD,12,0,7,19
TUOLUMNE COUNTY,TUOLUMNE CO DA,1,0,0,1
TUOLUMNE COUNTY,TUOLUMNE CO SD,63,6,15,84
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,15,0,6,21
VENTURA COUNTY,OXNARD PD,225,11,24,260
VENTURA COUNTY,PORT HUENEME PD,21,8,5,34
VENTURA COUNTY,SANTA PAULA PD,29,18,6,53
VENTURA COUNTY,SIMI VALLEY PD,123,3,15,141
VENTURA COUNTY,VENTURA CO CCD PD,15,2,0,17
VENTURA COUNTY,VENTURA CO DA,50,0,0,50
VENTURA COUNTY,VENTURA CO SD,727,16,32,775
VENTURA COUNTY,VENTURA PD,127,0,10,137
YOLO COUNTY,DAVIS PD,59,1,15,75
YOLO COUNTY,UC DAVIS PD,45,1,7,53
YOLO COUNTY,WEST SACRAMENTO PD,66,5,0,71
YOLO COUNTY,WINTERS PD,11,0,1,12
YOLO COUNTY,WOODLAND PD,63,0,0,63
YOLO COUNTY,YOLO CO COMM EMER,0,0,33,33
YOLO COUNTY,YOLO CO DA,14,0,0,14
YOLO COUNTY,YOLO CO SD,85,6,0,91
YUBA COUNTY,MARYSVILLE PD,15,14,8,37
YUBA COUNTY,WHEATLAND PD,8,1,0,9
YUBA COUNTY,YUBA CO SD,65,23,12,100
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,5,0,0,5
YUBA COUNTY,** GRAND TOTAL,80725,4870,7880,93475
