County,Agency,Sworn,Reserve,Dispatcher,Total
SAN DIEGO COUNTY,SAN DIEGO CCD PD,38,0,8,46
SAN DIEGO COUNTY,SAN DIEGO CITY SCHOOLS PD,43,0,9,52
SAN DIEGO COUNTY,SAN DIEGO CO DA,178,0,0,178
SAN DIEGO COUNTY,SAN DIEGO CO SD,1225,117,125,1467
SAN DIEGO COUNTY,"SAN DIEGO HARBOR PD, PORT OF",136,0,14,150
SAN DIEGO COUNTY,SAN DIEGO PD,1897,32,154,2083
SAN DIEGO COUNTY,SOUTHWESTERN CCD PD,10,0,0,10
SAN DIEGO COUNTY,UC SAN DIEGO PD,33,0,9,42
SAN FRANCISCO COUNTY,CSU SAN FRANCISCO DPS,25,0,4,29
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,27,0,0,27
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,29,0,0,29
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,13,0,0,13
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,908,0,0,908
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,1,0,195,196
SAN FRANCISCO COUNTY,SAN FRANCISCO MUNICIPAL RWY PD,3,0,0,3
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2315,33,0,2348
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,47,0,9,56
SAN JOAQUIN COUNTY,ESCALON PD,10,13,1,24
SAN JOAQUIN COUNTY,LODI PD,73,7,22,102
SAN JOAQUIN COUNTY,MANTECA PD,59,22,10,91
SAN JOAQUIN COUNTY,RIPON PD,24,3,7,34
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,33,0,0,33
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,314,13,35,362
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,10,0,0,10
SAN JOAQUIN COUNTY,STOCKTON PD,366,26,46,438
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,18,2,6,26
SAN JOAQUIN COUNTY,TRACY PD,86,2,15,103
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,25,2,8,35
SAN LUIS OBISPO COUNTY,ATASCADERO PD,26,1,8,35
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,19,0,7,26
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,6,0,0,6
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,18,2,9,29
SAN LUIS OBISPO COUNTY,MORRO BAY PD,16,1,7,24
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,35,5,7,47
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,23,2,7,32
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,14,0,0,14
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,149,12,16,177
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,59,0,13,72
SAN MATEO COUNTY,ATHERTON PD,17,6,14,37
SAN MATEO COUNTY,BELMONT PD,31,2,7,40
SAN MATEO COUNTY,BRISBANE PD,14,0,0,14
SAN MATEO COUNTY,BROADMOOR PD,6,26,0,32
SAN MATEO COUNTY,BURLINGAME PD,36,5,15,56
SAN MATEO COUNTY,COLMA PD,17,0,4,21
SAN MATEO COUNTY,DALY CITY PD,109,2,14,125
SAN MATEO COUNTY,EAST PALO ALTO PD,35,0,0,35
SAN MATEO COUNTY,FOSTER CITY PD,37,5,13,55
SAN MATEO COUNTY,HALF MOON BAY PD,14,2,0,16
SAN MATEO COUNTY,HILLSBOROUGH PD,26,1,5,32
SAN MATEO COUNTY,MENLO PARK PD,48,4,19,71
SAN MATEO COUNTY,MILLBRAE PD,19,2,4,25
SAN MATEO COUNTY,PACIFICA PD,36,6,9,51
SAN MATEO COUNTY,REDWOOD CITY PD,90,8,12,110
SAN MATEO COUNTY,SAN BRUNO PD,43,7,6,56
SAN MATEO COUNTY,SAN CARLOS PD,27,9,0,36
SAN MATEO COUNTY,SAN MATEO CO CORONER,6,0,0,6
SAN MATEO COUNTY,SAN MATEO CO DA,12,0,0,12
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,34,34
SAN MATEO COUNTY,SAN MATEO CO SD,297,36,0,333
SAN MATEO COUNTY,SAN MATEO PD,106,9,17,132
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,75,13,13,101
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,2,3,3,8
SANTA BARBARA COUNTY,GUADALUPE PD,10,5,2,17
SANTA BARBARA COUNTY,LOMPOC PD,51,2,10,63
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,19,0,0,19
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,273,36,31,340
SANTA BARBARA COUNTY,SANTA BARBARA PD,135,11,15,161
SANTA BARBARA COUNTY,SANTA MARIA PD,106,7,19,132
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,31,0,7,38
SANTA CLARA COUNTY,CAMPBELL PD,40,13,13,66
SANTA CLARA COUNTY,CSU SAN JOSE PD,29,0,6,35
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,11,0,0,11
SANTA CLARA COUNTY,GILROY PD,56,9,13,78
SANTA CLARA COUNTY,LOS ALTOS PD,29,4,9,42
SANTA CLARA COUNTY,LOS GATOS PD,41,7,7,55
SANTA CLARA COUNTY,MILPITAS PD,85,5,13,103
SANTA CLARA COUNTY,MORGAN HILL PD,37,3,9,49
SANTA CLARA COUNTY,MOUNTAIN VIEW EMERG COMM,0,1,18,19
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,96,19,0,115
SANTA CLARA COUNTY,PALO ALTO PD,89,8,25,122
SANTA CLARA COUNTY,SAN JOSE PD,1372,151,168,1691
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,5,0,1,6
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,84,84
SANTA CLARA COUNTY,SANTA CLARA CO DA,71,0,0,71
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,5,0,0,5
SANTA CLARA COUNTY,SANTA CLARA CO SD,466,69,0,535
SANTA CLARA COUNTY,SANTA CLARA PD,146,26,20,192
SANTA CLARA COUNTY,SUNNYVALE DPS,214,0,22,236
SANTA CLARA COUNTY,WEST VALLEY CCD PD,7,3,0,10
SANTA CRUZ COUNTY,CAPITOLA PD,22,5,0,27
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,14,0,0,14
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,136,27,0,163
SANTA CRUZ COUNTY,SANTA CRUZ PD,86,1,0,87
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,19,6,6,31
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,19,0,8,27
SANTA CRUZ COUNTY,WATSONVILLE PD,64,0,0,64
SHASTA COUNTY,ANDERSON PD,18,0,5,23
SHASTA COUNTY,REDDING PD,109,0,0,109
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,40,40
SHASTA COUNTY,SHASTA CO DA,13,0,0,13
SHASTA COUNTY,SHASTA CO MARSHAL,22,0,0,22
SHASTA COUNTY,SHASTA CO SD,153,17,0,170
SIERRA COUNTY,SIERRA CO SD,9,3,0,12
SISKIYOU COUNTY,ETNA PD,2,0,0,2
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,4,0,0,4
SISKIYOU COUNTY,MOUNT SHASTA PD,8,4,2,14
SISKIYOU COUNTY,SISKIYOU CO DA,4,0,0,4
SISKIYOU COUNTY,SISKIYOU CO SD,89,5,10,104
SISKIYOU COUNTY,TULELAKE PD,4,0,0,4
SISKIYOU COUNTY,WEED PD,11,0,7,18
SISKIYOU COUNTY,YREKA PD,14,3,4,21
SOLANO COUNTY,BENICIA PD,36,0,15,51
SOLANO COUNTY,DIXON PD,25,0,0,25
SOLANO COUNTY,FAIRFIELD PD,118,0,19,137
SOLANO COUNTY,RIO VISTA PD,11,2,0,13
SOLANO COUNTY,SOLANO CCD PD,3,0,0,3
SOLANO COUNTY,SOLANO CO DA,11,0,0,11
SOLANO COUNTY,SOLANO CO SD,106,16,14,136
SOLANO COUNTY,SUISUN CITY PD,26,1,7,34
SOLANO COUNTY,VACAVILLE PD,106,4,18,128
SOLANO COUNTY,VALLEJO PD,96,10,22,128
SONOMA COUNTY,CLOVERDALE PD,13,3,8,24
SONOMA COUNTY,COTATI PD,10,2,6,18
SONOMA COUNTY,CSU SONOMA PD,10,0,5,15
SONOMA COUNTY,HEALDSBURG PD,16,1,6,23
SONOMA COUNTY,PETALUMA PD,67,0,16,83
SONOMA COUNTY,ROHNERT PARK DPS,65,1,16,82
SONOMA COUNTY,SANTA ROSA JUNIOR COLLEGE PD,11,0,7,18
SONOMA COUNTY,SANTA ROSA PD,171,0,20,191
SONOMA COUNTY,SEBASTOPOL PD,14,10,6,30
SONOMA COUNTY,SONOMA CO DA,17,0,0,17
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",5,0,0,5
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,242,6,34,282
STANISLAUS COUNTY,CERES DPS,52,3,10,65
STANISLAUS COUNTY,CSU STANISLAUS DPS,11,0,5,16
STANISLAUS COUNTY,MODESTO PD,244,14,0,258
STANISLAUS COUNTY,NEWMAN PD,12,3,0,15
STANISLAUS COUNTY,OAKDALE PD,25,5,6,36
STANISLAUS COUNTY,STANISLAUS CO DA,16,0,0,16
STANISLAUS COUNTY,STANISLAUS CO SD,211,0,0,211
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,0,0,52,52
STANISLAUS COUNTY,TURLOCK PD,81,0,17,98
SUTTER COUNTY,SUTTER CO DA,11,0,0,11
SUTTER COUNTY,SUTTER CO SD,107,32,14,153
SUTTER COUNTY,YUBA CITY PD,65,10,12,87
SUTTER COUNTY,CORNING PD,15,0,5,20
SUTTER COUNTY,RED BLUFF PD,21,3,6,30
SUTTER COUNTY,TEHAMA CO DA,7,0,0,7
SUTTER COUNTY,TEHAMA CO SD,80,8,7,95
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,3,0,0,3
TRINITY COUNTY,TRINITY COUNTY SD,16,6,0,22
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,4,1,1,6
TULARE COUNTY,DINUBA PD,35,0,6,41
TULARE COUNTY,EXETER PD,17,8,0,25
TULARE COUNTY,FARMERSVILLE PD,16,4,1,21
TULARE COUNTY,LINDSAY DPS,18,3,2,23
TULARE COUNTY,PORTERVILLE PD,57,5,12,74
TULARE COUNTY,TULARE CO DA,32,0,0,32
TULARE COUNTY,TULARE CO SD,306,36,21,363
TULARE COUNTY,TULARE PD,72,1,12,85
TULARE COUNTY,VISALIA PD,131,9,22,162
TULARE COUNTY,WOODLAKE PD,14,2,2,18
TUOLUMNE COUNTY,SONORA PD,13,4,6,23
TUOLUMNE COUNTY,TUOLUMNE CO DA,4,0,0,4
TUOLUMNE COUNTY,TUOLUMNE CO SD,64,8,12,84
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,13,0,6,19
VENTURA COUNTY,OXNARD PD,233,22,22,277
VENTURA COUNTY,PORT HUENEME PD,24,10,6,40
VENTURA COUNTY,SANTA PAULA PD,31,31,7,69
VENTURA COUNTY,SIMI VALLEY PD,115,4,18,137
VENTURA COUNTY,VENTURA CO CCD PD,16,0,0,16
VENTURA COUNTY,VENTURA CO DA,42,0,0,42
VENTURA COUNTY,VENTURA CO SD,706,25,35,766
VENTURA COUNTY,VENTURA PD,121,0,12,133
YOLO COUNTY,DAVIS PD,58,4,15,77
YOLO COUNTY,UC DAVIS PD,48,0,11,59
YOLO COUNTY,WEST SACRAMENTO PD,71,1,0,72
YOLO COUNTY,WINTERS PD,9,2,0,11
YOLO COUNTY,WOODLAND PD,64,0,0,64
YOLO COUNTY,YOLO CO COMM EMER,0,0,37,37
YOLO COUNTY,YOLO CO DA,13,0,0,13
YOLO COUNTY,YOLO CO SD,83,5,0,88
YUBA COUNTY,MARYSVILLE PD,19,17,6,42
YUBA COUNTY,WHEATLAND PD,8,0,0,8
YUBA COUNTY,YUBA CO SD,86,25,12,123
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,6,3,0,9
YUBA COUNTY,**GRAND TOTAL,83026,6043,7205,96274
