County,Agency,Sworn,Reserve,Dispatcher,Total
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,25,0,1,26
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,35,0,0,35
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,12,0,0,12
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,822,0,0,822
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0,0,211,211
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2245,33,0,2278
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,50,0,12,62
SAN JOAQUIN COUNTY,ESCALON PD,9,12,0,21
SAN JOAQUIN COUNTY,LODI PD,66,5,17,88
SAN JOAQUIN COUNTY,MANTECA PD,60,6,11,77
SAN JOAQUIN COUNTY,RIPON PD,22,1,3,26
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,32,0,0,32
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,316,6,30,352
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,11,1,7,19
SAN JOAQUIN COUNTY,STOCKTON PD,433,35,53,521
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,29,1,8,38
SAN JOAQUIN COUNTY,TRACY PD,86,0,14,100
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,23,2,0,25
SAN LUIS OBISPO COUNTY,ATASCADERO PD,28,0,6,34
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,19,0,8,27
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,7,0,0,7
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,18,1,7,26
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,0,17
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,33,3,9,45
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,22,1,7,30
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,13,0,0,13
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,286,10,21,317
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,55,1,12,68
SAN MATEO COUNTY,ATHERTON PD,19,4,10,33
SAN MATEO COUNTY,BELMONT PD,29,1,9,39
SAN MATEO COUNTY,BRISBANE PD,15,0,0,15
SAN MATEO COUNTY,BROADMOOR PD,9,18,0,27
SAN MATEO COUNTY,BURLINGAME PD,38,2,15,55
SAN MATEO COUNTY,COLMA PD,19,0,5,24
SAN MATEO COUNTY,DALY CITY PD,98,0,1,99
SAN MATEO COUNTY,EAST PALO ALTO PD,36,0,0,36
SAN MATEO COUNTY,FOSTER CITY PD,35,3,11,49
SAN MATEO COUNTY,HILLSBOROUGH PD,27,1,6,34
SAN MATEO COUNTY,MENLO PARK PD,44,2,14,60
SAN MATEO COUNTY,PACIFICA PD,32,5,0,37
SAN MATEO COUNTY,REDWOOD CITY PD,86,5,20,111
SAN MATEO COUNTY,SAN BRUNO PD,47,7,8,62
SAN MATEO COUNTY,SAN MATEO CO CORONER,9,0,0,9
SAN MATEO COUNTY,SAN MATEO CO DA,16,0,0,16
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,70,70
SAN MATEO COUNTY,SAN MATEO CO SD,334,46,0,380
SAN MATEO COUNTY,SAN MATEO PD,106,5,24,135
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,80,6,17,103
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,3,1,1,5
SANTA BARBARA COUNTY,GUADALUPE PD,12,1,0,13
SANTA BARBARA COUNTY,LOMPOC PD,45,1,7,53
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,14,0,0,14
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,451,33,32,516
SANTA BARBARA COUNTY,SANTA BARBARA PD,133,11,19,163
SANTA BARBARA COUNTY,SANTA MARIA PD,118,1,19,138
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,41,0,7,48
SANTA CLARA COUNTY,CAMPBELL PD,44,11,12,67
SANTA CLARA COUNTY,CSU SAN JOSE PD,31,1,7,39
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,14,0,0,14
SANTA CLARA COUNTY,GILROY PD,61,5,12,78
SANTA CLARA COUNTY,LOS ALTOS PD,30,3,9,42
SANTA CLARA COUNTY,LOS GATOS PD,37,7,7,51
SANTA CLARA COUNTY,MILPITAS PD,81,0,13,94
SANTA CLARA COUNTY,MORGAN HILL PD,39,3,10,52
SANTA CLARA COUNTY,MOUNTAIN VIEW EMERG COMM (OBS),0,0,15,15
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,88,13,0,101
SANTA CLARA COUNTY,PALO ALTO PD,76,6,20,102
SANTA CLARA COUNTY,SAN JOSE PD,914,85,151,1150
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,7,5,0,12
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,83,83
SANTA CLARA COUNTY,SANTA CLARA CO DA,80,0,0,80
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,1,0,0,1
SANTA CLARA COUNTY,SANTA CLARA CO SD,1196,62,0,1258
SANTA CLARA COUNTY,SANTA CLARA PD,145,163,26,334
SANTA CLARA COUNTY,SUNNYVALE DPS,194,0,21,215
SANTA CLARA COUNTY,WEST VALLEY CCD PD,8,1,0,9
SANTA CRUZ COUNTY,CAPITOLA PD,20,2,0,22
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,13,0,0,13
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,142,16,0,158
SANTA CRUZ COUNTY,SANTA CRUZ PD,87,1,0,88
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,17,6,6,29
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,20,0,9,29
SANTA CRUZ COUNTY,WATSONVILLE PD,63,1,0,64
SHASTA COUNTY,ANDERSON PD,20,0,0,20
SHASTA COUNTY,REDDING PD,104,1,0,105
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,38,38
SHASTA COUNTY,SHASTA CO DA,12,0,0,12
SHASTA COUNTY,SHASTA CO MARSHAL,22,0,2,24
SHASTA COUNTY,SHASTA CO SD,127,5,0,132
SIERRA COUNTY,SIERRA CO SHERIFF'S OFFICE,8,2,0,10
SISKIYOU COUNTY,ETNA PD,2,3,0,5
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,5,0,0,5
SISKIYOU COUNTY,MOUNT SHASTA PD,8,2,3,13
SISKIYOU COUNTY,SISKIYOU CO DA,3,0,0,3
SISKIYOU COUNTY,SISKIYOU CO SD,64,4,9,77
SISKIYOU COUNTY,TULELAKE PD,2,0,0,2
SISKIYOU COUNTY,WEED PD,9,2,6,17
SISKIYOU COUNTY,YREKA PD,14,0,6,20
SOLANO COUNTY,BENICIA PD,32,1,17,50
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,10,0,0,10
SOLANO COUNTY,DIXON PD,24,0,0,24
SOLANO COUNTY,FAIRFIELD PD,112,0,25,137
SOLANO COUNTY,RIO VISTA PD,10,2,0,12
SOLANO COUNTY,SOLANO CO DA,12,0,0,12
SOLANO COUNTY,SOLANO CO SD,154,11,18,183
SOLANO COUNTY,SOLANO CO SPECIAL INV BUREAU,8,0,0,8
SOLANO COUNTY,SUISUN CITY PD,25,3,7,35
SOLANO COUNTY,VACAVILLE PD,103,3,19,125
SOLANO COUNTY,VALLEJO PD,109,3,21,133
SONOMA COUNTY,CLOVERDALE PD,13,1,7,21
SONOMA COUNTY,COTATI PD,10,0,6,16
SONOMA COUNTY,CSU SONOMA PD,14,0,4,18
SONOMA COUNTY,HEALDSBURG PD,18,0,6,24
SONOMA COUNTY,PETALUMA PD,61,0,14,75
SONOMA COUNTY,ROHNERT PARK DPS,62,0,12,74
SONOMA COUNTY,SANTA ROSA PD,171,0,30,201
SONOMA COUNTY,SEBASTOPOL PD,14,9,6,29
SONOMA COUNTY,SONOMA CO DA,13,0,0,13
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,13,0,7,20
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,447,1,28,476
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1,0,0,1
STANISLAUS COUNTY,CERES DPS,46,2,9,57
STANISLAUS COUNTY,CSU STANISLAUS DPS,11,0,2,13
STANISLAUS COUNTY,MODESTO PD,209,15,0,224
STANISLAUS COUNTY,NEWMAN PD,11,4,0,15
STANISLAUS COUNTY,OAKDALE PD,22,6,9,37
STANISLAUS COUNTY,STANISLAUS CO DA,17,0,0,17
STANISLAUS COUNTY,STANISLAUS CO SD,489,30,1,520
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,52,53
STANISLAUS COUNTY,TURLOCK PD,74,0,13,87
SUTTER COUNTY,SUTTER CO DA,7,0,0,7
SUTTER COUNTY,SUTTER CO SD,105,23,12,140
SUTTER COUNTY,YUBA CITY PD,56,4,10,70
SUTTER COUNTY,CORNING PD,13,0,5,18
SUTTER COUNTY,RED BLUFF PD,26,0,7,33
SUTTER COUNTY,TEHAMA CO DA,7,0,0,7
SUTTER COUNTY,TEHAMA CO SD,90,5,9,104
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,3,0,0,3
TRINITY COUNTY,TRINITY COUNTY SD,19,5,2,26
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,6,2,0,8
TULARE COUNTY,DINUBA PD,36,3,6,45
TULARE COUNTY,EXETER PD,16,5,1,22
TULARE COUNTY,FARMERSVILLE PD,12,0,1,13
TULARE COUNTY,LINDSAY DPS,15,5,4,24
TULARE COUNTY,PORTERVILLE PD,54,4,14,72
TULARE COUNTY,TULARE CO DA,40,0,0,40
TULARE COUNTY,TULARE CO SD,534,25,28,587
TULARE COUNTY,TULARE PD,72,0,13,85
TULARE COUNTY,VISALIA PD,140,2,24,166
TULARE COUNTY,WOODLAKE PD,11,0,0,11
TUOLUMNE COUNTY,SONORA PD,10,0,6,16
TUOLUMNE COUNTY,TUOLUMNE CO DA,2,0,0,2
TUOLUMNE COUNTY,TUOLUMNE CO SD,102,7,14,123
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,13,0,6,19
VENTURA COUNTY,OXNARD PD,221,8,20,249
VENTURA COUNTY,PORT HUENEME PD,22,5,5,32
VENTURA COUNTY,SANTA PAULA PD,31,16,6,53
VENTURA COUNTY,SIMI VALLEY PD,121,2,16,139
VENTURA COUNTY,VENTURA CO CCD PD,16,1,0,17
VENTURA COUNTY,VENTURA CO DA,47,0,0,47
VENTURA COUNTY,VENTURA CO SD,731,14,39,784
VENTURA COUNTY,VENTURA PD,128,0,14,142
YOLO COUNTY,DAVIS PD,56,1,14,71
YOLO COUNTY,UC DAVIS PD,46,0,9,55
YOLO COUNTY,WEST SACRAMENTO PD,70,4,0,74
YOLO COUNTY,WINTERS PD,11,2,1,14
YOLO COUNTY,WOODLAND PD,64,0,0,64
YOLO COUNTY,YOLO CO COMM EMER,0,0,32,32
YOLO COUNTY,YOLO CO DA,14,0,0,14
YOLO COUNTY,YOLO CO SD,86,6,0,92
YUBA COUNTY,MARYSVILLE PD,17,11,8,36
YUBA COUNTY,WHEATLAND PD,7,4,0,11
YUBA COUNTY,YUBA CO DA,2,0,0,2
YUBA COUNTY,YUBA CO SD,63,24,10,97
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,4,0,0,4
YUBA COUNTY,** GRAND TOTAL,83531,4550,7992,96073
