County,Agency,Sworn,Reserve,Dispatcher,Total
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,36,36
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,25,0,1,26
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,32,0,0,32
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,12,0,0,12
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,811,0,0,811
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0,0,195,195
SAN FRANCISCO COUNTY,SAN FRANCISCO MUNICIPAL RWY PD,3,0,0,3
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,1928,39,0,1967
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,50,0,8,58
SAN JOAQUIN COUNTY,ESCALON PD,10,11,1,22
SAN JOAQUIN COUNTY,LODI PD,71,4,19,94
SAN JOAQUIN COUNTY,MANTECA PD,63,9,8,80
SAN JOAQUIN COUNTY,RIPON PD,23,1,6,30
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,24,0,0,24
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,299,10,34,343
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,11,0,4,15
SAN JOAQUIN COUNTY,STOCKTON PD,353,33,45,431
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,22,0,6,28
SAN JOAQUIN COUNTY,TRACY PD,83,0,14,97
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,25,2,0,27
SAN LUIS OBISPO COUNTY,ATASCADERO PD,27,1,9,37
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,17,0,7,24
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,6,0,0,6
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,16,1,7,24
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,0,17
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,32,5,9,46
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,20,3,6,29
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,14,0,0,14
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,151,12,20,183
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,58,1,14,73
SAN MATEO COUNTY,ATHERTON PD,19,3,13,35
SAN MATEO COUNTY,BELMONT PD,29,2,11,42
SAN MATEO COUNTY,BRISBANE PD,15,0,0,15
SAN MATEO COUNTY,BROADMOOR PD,11,20,0,31
SAN MATEO COUNTY,BURLINGAME PD,36,4,19,59
SAN MATEO COUNTY,COLMA PD,19,0,5,24
SAN MATEO COUNTY,DALY CITY PD,111,1,20,132
SAN MATEO COUNTY,EAST PALO ALTO PD,33,0,0,33
SAN MATEO COUNTY,FOSTER CITY PD,32,7,12,51
SAN MATEO COUNTY,HILLSBOROUGH PD,23,1,7,31
SAN MATEO COUNTY,MENLO PARK PD,45,2,13,60
SAN MATEO COUNTY,PACIFICA PD,32,7,0,39
SAN MATEO COUNTY,REDWOOD CITY PD,94,6,11,111
SAN MATEO COUNTY,SAN BRUNO PD,47,3,6,56
SAN MATEO COUNTY,SAN MATEO CO CORONER,8,0,0,8
SAN MATEO COUNTY,SAN MATEO CO DA,16,0,0,16
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,51,51
SAN MATEO COUNTY,SAN MATEO CO SD,321,47,0,368
SAN MATEO COUNTY,SAN MATEO PD,108,9,19,136
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,78,10,17,105
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,5,1,2,8
SANTA BARBARA COUNTY,GUADALUPE PD,11,2,1,14
SANTA BARBARA COUNTY,LOMPOC PD,49,0,13,62
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,19,0,0,19
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,264,33,26,323
SANTA BARBARA COUNTY,SANTA BARBARA PD,133,9,17,159
SANTA BARBARA COUNTY,SANTA MARIA PD,113,4,19,136
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,32,0,7,39
SANTA CLARA COUNTY,CAMPBELL PD,39,16,14,69
SANTA CLARA COUNTY,CSU SAN JOSE PD,29,0,8,37
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,11,0,0,11
SANTA CLARA COUNTY,GILROY PD,60,7,14,81
SANTA CLARA COUNTY,LOS ALTOS PD,29,4,8,41
SANTA CLARA COUNTY,LOS GATOS PD,37,7,7,51
SANTA CLARA COUNTY,MILPITAS PD,81,4,15,100
SANTA CLARA COUNTY,MORGAN HILL PD,38,4,9,51
SANTA CLARA COUNTY,MOUNTAIN VIEW EMERG COMM,0,0,17,17
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,91,14,0,105
SANTA CLARA COUNTY,PALO ALTO PD,87,10,25,122
SANTA CLARA COUNTY,SAN JOSE PD,998,77,139,1214
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,4,0,1,5
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,73,73
SANTA CLARA COUNTY,SANTA CLARA CO DA,78,0,0,78
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,2,0,0,2
SANTA CLARA COUNTY,SANTA CLARA CO SD,446,72,0,518
SANTA CLARA COUNTY,SANTA CLARA PD,143,135,17,295
SANTA CLARA COUNTY,SUNNYVALE DPS,188,0,25,213
SANTA CLARA COUNTY,WEST VALLEY CCD PD,9,3,0,12
SANTA CRUZ COUNTY,CAPITOLA PD,21,2,0,23
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,12,0,0,12
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,132,12,0,144
SANTA CRUZ COUNTY,SANTA CRUZ PD,93,1,0,94
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,19,5,7,31
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,18,0,9,27
SANTA CRUZ COUNTY,WATSONVILLE PD,61,0,0,61
SHASTA COUNTY,ANDERSON PD,19,0,0,19
SHASTA COUNTY,REDDING PD,96,0,1,97
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,40,40
SHASTA COUNTY,SHASTA CO DA,12,0,0,12
SHASTA COUNTY,SHASTA CO MARSHAL,18,0,2,20
SHASTA COUNTY,SHASTA CO SD,90,5,0,95
SIERRA COUNTY,SIERRA CO SD,11,1,0,12
SISKIYOU COUNTY,ETNA PD,2,3,0,5
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,3,0,0,3
SISKIYOU COUNTY,MOUNT SHASTA PD,8,1,3,12
SISKIYOU COUNTY,SISKIYOU CO DA,2,0,0,2
SISKIYOU COUNTY,SISKIYOU CO SD,78,7,10,95
SISKIYOU COUNTY,TULELAKE PD,1,0,0,1
SISKIYOU COUNTY,WEED PD,9,2,5,16
SISKIYOU COUNTY,YREKA PD,14,1,4,19
SOLANO COUNTY,BENICIA PD,29,0,13,42
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,8,0,0,8
SOLANO COUNTY,DIXON PD,22,5,0,27
SOLANO COUNTY,FAIRFIELD PD,115,0,22,137
SOLANO COUNTY,RIO VISTA PD,11,5,0,16
SOLANO COUNTY,SOLANO CCD PD,1,0,0,1
SOLANO COUNTY,SOLANO CO DA,9,0,0,9
SOLANO COUNTY,SOLANO CO SD,117,14,16,147
SOLANO COUNTY,SUISUN CITY PD,22,3,6,31
SOLANO COUNTY,VACAVILLE PD,94,3,18,115
SOLANO COUNTY,VALLEJO PD,106,7,22,135
SONOMA COUNTY,CLOVERDALE PD,12,2,7,21
SONOMA COUNTY,COTATI PD,11,2,5,18
SONOMA COUNTY,CSU SONOMA PD,13,0,5,18
SONOMA COUNTY,HEALDSBURG PD,17,0,7,24
SONOMA COUNTY,PETALUMA PD,59,0,14,73
SONOMA COUNTY,ROHNERT PARK DPS,53,0,12,65
SONOMA COUNTY,SANTA ROSA PD,163,0,22,185
SONOMA COUNTY,SEBASTOPOL PD,14,9,6,29
SONOMA COUNTY,SONOMA CO DA,14,0,0,14
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,11,0,6,17
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,237,5,29,271
STANISLAUS COUNTY,CERES DPS,46,5,11,62
STANISLAUS COUNTY,CSU STANISLAUS DPS,11,0,2,13
STANISLAUS COUNTY,MODESTO PD,197,24,0,221
STANISLAUS COUNTY,NEWMAN PD,11,4,0,15
STANISLAUS COUNTY,OAKDALE PD,20,8,7,35
STANISLAUS COUNTY,STANISLAUS CO DA,14,0,0,14
STANISLAUS COUNTY,STANISLAUS CO SD,185,31,1,217
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,51,52
STANISLAUS COUNTY,TURLOCK PD,73,0,14,87
SUTTER COUNTY,SUTTER CO DA,5,0,0,5
SUTTER COUNTY,SUTTER CO SD,107,27,12,146
SUTTER COUNTY,YUBA CITY PD,56,8,12,76
SUTTER COUNTY,CORNING PD,13,0,5,18
SUTTER COUNTY,RED BLUFF PD,23,1,6,30
SUTTER COUNTY,TEHAMA CO DA,8,0,0,8
SUTTER COUNTY,TEHAMA CO SD,84,6,9,99
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,2,0,0,2
TRINITY COUNTY,TRINITY COUNTY SD,19,9,2,30
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,6,2,0,8
TULARE COUNTY,DINUBA PD,32,5,6,43
TULARE COUNTY,EXETER PD,18,9,1,28
TULARE COUNTY,FARMERSVILLE PD,12,3,1,16
TULARE COUNTY,LINDSAY DPS,18,1,2,21
TULARE COUNTY,PORTERVILLE PD,60,5,13,78
TULARE COUNTY,TULARE CO DA,39,0,0,39
TULARE COUNTY,TULARE CO SD,529,27,22,578
TULARE COUNTY,TULARE PD,73,0,12,85
TULARE COUNTY,VISALIA PD,138,5,28,171
TULARE COUNTY,WOODLAKE PD,8,3,0,11
TUOLUMNE COUNTY,SONORA PD,11,3,6,20
TUOLUMNE COUNTY,TUOLUMNE CO DA,1,0,0,1
TUOLUMNE COUNTY,TUOLUMNE CO SD,59,10,13,82
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,15,0,5,20
VENTURA COUNTY,OXNARD PD,229,14,25,268
VENTURA COUNTY,PORT HUENEME PD,22,4,5,31
VENTURA COUNTY,SANTA PAULA PD,28,22,5,55
VENTURA COUNTY,SIMI VALLEY PD,118,3,16,137
VENTURA COUNTY,VENTURA CO CCD PD,16,0,0,16
VENTURA COUNTY,VENTURA CO DA,48,0,0,48
VENTURA COUNTY,VENTURA CO SD,734,18,32,784
VENTURA COUNTY,VENTURA PD,125,0,12,137
YOLO COUNTY,DAVIS PD,60,6,15,81
YOLO COUNTY,UC DAVIS PD,48,0,10,58
YOLO COUNTY,WEST SACRAMENTO PD,66,5,0,71
YOLO COUNTY,WINTERS PD,9,1,1,11
YOLO COUNTY,WOODLAND PD,60,0,0,60
YOLO COUNTY,YOLO CO COMM EMER,0,0,30,30
YOLO COUNTY,YOLO CO DA,12,0,0,12
YOLO COUNTY,YOLO CO SD,89,6,0,95
YUBA COUNTY,MARYSVILLE PD,15,18,8,41
YUBA COUNTY,WHEATLAND PD,6,2,0,8
YUBA COUNTY,YUBA CO SD,66,21,12,99
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,5,0,0,5
YUBA COUNTY,** GRAND TOTAL,79996,5171,7830,92997
