County,Agency,Sworn,Reserve,Dispatcher,Total
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,39,39
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,26,0,0,26
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,29,0,0,29
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,9,0,0,9
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,825,0,0,825
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0,0,182,182
SAN FRANCISCO COUNTY,SAN FRANCISCO MUNICIPAL RWY PD,3,0,0,3
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2035,31,0,2066
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1,0,0,1
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,48,0,8,56
SAN JOAQUIN COUNTY,ESCALON PD,8,11,0,19
SAN JOAQUIN COUNTY,LODI PD,68,3,20,91
SAN JOAQUIN COUNTY,MANTECA PD,61,11,8,80
SAN JOAQUIN COUNTY,RIPON PD,22,2,7,31
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,25,0,0,25
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,288,11,35,334
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,10,0,4,14
SAN JOAQUIN COUNTY,STOCKTON PD,347,30,42,419
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,23,0,7,30
SAN JOAQUIN COUNTY,TRACY PD,81,0,14,95
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,25,2,7,34
SAN LUIS OBISPO COUNTY,ATASCADERO PD,27,2,8,37
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,15,0,6,21
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,6,0,0,6
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,15,3,8,26
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,6,23
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,33,5,11,49
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,23,2,5,30
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,15,0,0,15
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,152,16,15,183
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,58,0,13,71
SAN MATEO COUNTY,ATHERTON PD,18,4,14,36
SAN MATEO COUNTY,BELMONT PD,30,2,10,42
SAN MATEO COUNTY,BRISBANE PD,11,0,0,11
SAN MATEO COUNTY,BROADMOOR PD,9,20,0,29
SAN MATEO COUNTY,BURLINGAME PD,37,5,18,60
SAN MATEO COUNTY,COLMA PD,17,0,5,22
SAN MATEO COUNTY,DALY CITY PD,105,3,19,127
SAN MATEO COUNTY,EAST PALO ALTO PD,35,0,0,35
SAN MATEO COUNTY,FOSTER CITY PD,36,5,12,53
SAN MATEO COUNTY,HILLSBOROUGH PD,23,1,7,31
SAN MATEO COUNTY,MENLO PARK PD,46,3,15,64
SAN MATEO COUNTY,PACIFICA PD,32,6,0,38
SAN MATEO COUNTY,REDWOOD CITY PD,91,7,12,110
SAN MATEO COUNTY,SAN BRUNO PD,46,6,7,59
SAN MATEO COUNTY,SAN MATEO CO CORONER,9,0,0,9
SAN MATEO COUNTY,SAN MATEO CO DA,14,0,0,14
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,38,38
SAN MATEO COUNTY,SAN MATEO CO SD,320,48,0,368
SAN MATEO COUNTY,SAN MATEO PD,105,9,19,133
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,81,14,18,113
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,4,3,3,10
SANTA BARBARA COUNTY,GUADALUPE PD,11,2,0,13
SANTA BARBARA COUNTY,LOMPOC PD,47,1,11,59
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,20,0,0,20
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,252,37,34,323
SANTA BARBARA COUNTY,SANTA BARBARA PD,140,11,16,167
SANTA BARBARA COUNTY,SANTA MARIA PD,94,4,19,117
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,28,0,7,35
SANTA CLARA COUNTY,CAMPBELL PD,41,14,13,68
SANTA CLARA COUNTY,CSU SAN JOSE PD,29,0,8,37
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,13,0,0,13
SANTA CLARA COUNTY,GILROY PD,59,9,13,81
SANTA CLARA COUNTY,LOS ALTOS PD,29,4,8,41
SANTA CLARA COUNTY,LOS GATOS PD,38,6,6,50
SANTA CLARA COUNTY,MILPITAS PD,76,4,15,95
SANTA CLARA COUNTY,MORGAN HILL PD,36,5,8,49
SANTA CLARA COUNTY,MOUNTAIN VIEW EMERG COMM,0,0,17,17
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,96,15,0,111
SANTA CLARA COUNTY,PALO ALTO PD,86,11,26,123
SANTA CLARA COUNTY,SAN JOSE PD,1036,75,133,1244
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,3,0,1,4
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,76,76
SANTA CLARA COUNTY,SANTA CLARA CO DA,77,0,0,77
SANTA CLARA COUNTY,SANTA CLARA CO SD,429,71,0,500
SANTA CLARA COUNTY,SANTA CLARA PD,136,25,18,179
SANTA CLARA COUNTY,SUNNYVALE DPS,201,0,21,222
SANTA CLARA COUNTY,WEST VALLEY CCD PD,9,3,0,12
SANTA CRUZ COUNTY,CAPITOLA PD,21,3,0,24
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,13,0,0,13
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,136,15,0,151
SANTA CRUZ COUNTY,SANTA CRUZ PD,88,1,0,89
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,18,5,6,29
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,14,0,9,23
SANTA CRUZ COUNTY,WATSONVILLE PD,65,0,0,65
SHASTA COUNTY,ANDERSON PD,16,0,0,16
SHASTA COUNTY,REDDING PD,94,0,0,94
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,39,39
SHASTA COUNTY,SHASTA CO DA,12,0,0,12
SHASTA COUNTY,SHASTA CO MARSHAL,18,0,2,20
SHASTA COUNTY,SHASTA CO SD,91,4,0,95
SIERRA COUNTY,SIERRA CO SD,10,0,0,10
SISKIYOU COUNTY,ETNA PD,2,3,0,5
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,3,0,0,3
SISKIYOU COUNTY,MOUNT SHASTA PD,7,3,2,12
SISKIYOU COUNTY,SISKIYOU CO DA,2,0,0,2
SISKIYOU COUNTY,SISKIYOU CO SD,82,8,10,100
SISKIYOU COUNTY,TULELAKE PD,2,0,0,2
SISKIYOU COUNTY,WEED PD,8,2,5,15
SISKIYOU COUNTY,YREKA PD,14,1,4,19
SOLANO COUNTY,BENICIA PD,32,0,13,45
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,11,0,0,11
SOLANO COUNTY,DIXON PD,21,2,0,23
SOLANO COUNTY,FAIRFIELD PD,110,0,19,129
SOLANO COUNTY,RIO VISTA PD,11,4,0,15
SOLANO COUNTY,SOLANO CCD PD,2,1,0,3
SOLANO COUNTY,SOLANO CO DA,9,0,0,9
SOLANO COUNTY,SOLANO CO SD,109,14,14,137
SOLANO COUNTY,SUISUN CITY PD,25,2,7,34
SOLANO COUNTY,VACAVILLE PD,93,5,20,118
SOLANO COUNTY,VALLEJO PD,82,8,18,108
SONOMA COUNTY,CLOVERDALE PD,12,3,6,21
SONOMA COUNTY,COTATI PD,10,1,5,16
SONOMA COUNTY,CSU SONOMA PD,12,0,6,18
SONOMA COUNTY,HEALDSBURG PD,15,1,6,22
SONOMA COUNTY,PETALUMA PD,61,0,11,72
SONOMA COUNTY,ROHNERT PARK DPS,50,0,14,64
SONOMA COUNTY,SANTA ROSA JUNIOR COLLEGE PD,13,0,9,22
SONOMA COUNTY,SANTA ROSA PD,158,0,24,182
SONOMA COUNTY,SEBASTOPOL PD,14,9,6,29
SONOMA COUNTY,SONOMA CO DA,14,0,0,14
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,237,5,33,275
STANISLAUS COUNTY,CERES DPS,51,4,11,66
STANISLAUS COUNTY,CSU STANISLAUS DPS,11,0,3,14
STANISLAUS COUNTY,MODESTO PD,210,29,0,239
STANISLAUS COUNTY,NEWMAN PD,12,5,0,17
STANISLAUS COUNTY,OAKDALE PD,19,9,7,35
STANISLAUS COUNTY,STANISLAUS CO DA,13,0,0,13
STANISLAUS COUNTY,STANISLAUS CO SD,188,27,0,215
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,51,52
STANISLAUS COUNTY,TURLOCK PD,75,0,16,91
SUTTER COUNTY,SUTTER CO DA,6,0,0,6
SUTTER COUNTY,SUTTER CO SD,106,30,11,147
SUTTER COUNTY,YUBA CITY PD,54,6,11,71
SUTTER COUNTY,CORNING PD,15,0,5,20
SUTTER COUNTY,RED BLUFF PD,25,2,6,33
SUTTER COUNTY,TEHAMA CO DA,5,0,0,5
SUTTER COUNTY,TEHAMA CO SD,81,7,6,94
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,2,0,0,2
TRINITY COUNTY,TRINITY COUNTY SD,18,9,2,29
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,6,2,0,8
TULARE COUNTY,DINUBA PD,35,2,6,43
TULARE COUNTY,EXETER PD,17,6,0,23
TULARE COUNTY,FARMERSVILLE PD,14,3,1,18
TULARE COUNTY,LINDSAY DPS,20,2,1,23
TULARE COUNTY,PORTERVILLE PD,60,7,14,81
TULARE COUNTY,TULARE CO DA,33,0,0,33
TULARE COUNTY,TULARE CO SD,517,31,18,566
TULARE COUNTY,TULARE PD,73,0,11,84
TULARE COUNTY,VISALIA PD,138,5,29,172
TULARE COUNTY,WOODLAKE PD,9,1,0,10
TUOLUMNE COUNTY,SONORA PD,12,3,5,20
TUOLUMNE COUNTY,TUOLUMNE CO DA,2,0,0,2
TUOLUMNE COUNTY,TUOLUMNE CO SD,56,8,13,77
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,14,0,4,18
VENTURA COUNTY,OXNARD PD,226,13,24,263
VENTURA COUNTY,PORT HUENEME PD,22,7,5,34
VENTURA COUNTY,SANTA PAULA PD,24,21,6,51
VENTURA COUNTY,SIMI VALLEY PD,116,5,17,138
VENTURA COUNTY,VENTURA CO CCD PD,14,0,0,14
VENTURA COUNTY,VENTURA CO DA,47,0,0,47
VENTURA COUNTY,VENTURA CO SD,744,21,34,799
VENTURA COUNTY,VENTURA PD,130,0,10,140
YOLO COUNTY,DAVIS PD,57,5,16,78
YOLO COUNTY,UC DAVIS PD,45,0,10,55
YOLO COUNTY,WEST SACRAMENTO PD,66,0,0,66
YOLO COUNTY,WINTERS PD,8,1,0,9
YOLO COUNTY,WOODLAND PD,59,0,0,59
YOLO COUNTY,YOLO CO COMM EMER,0,0,31,31
YOLO COUNTY,YOLO CO DA,12,0,0,12
YOLO COUNTY,YOLO CO SD,84,7,0,91
YUBA COUNTY,MARYSVILLE PD,17,20,10,47
YUBA COUNTY,WHEATLAND PD,6,2,0,8
YUBA COUNTY,YUBA CO SD,76,24,13,113
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,6,0,0,6
YUBA COUNTY,** GRAND TOTAL,80156,5374,7921,93451
